SampleID,Auto PIT 30 10 1,Auto PIT 30 10 2,Auto PIT 30 10 3,Auto PIT 30 10 4,Auto PIT 30 10 5,Auto PIT 30 10 6,Auto PIT 30 10 7,Auto PIT 30 10 8,Auto PIT 30 10 9,Auto PIT 30 10 10
train15744,-0.4538,0.81713,-0.4867,-0.17292,0.28856,-0.074007,-0.32488,0.66311,-0.86588,0.43726
train15745,-0.49243,0.64179,-0.21759,0.044405,0.22415,0.3797,-0.792,-0.087737,-0.43705,0.21388
train15746,-0.83184,0.35727,-0.050445,-0.046327,0.45592,0.25435,-0.84991,-0.10075,-0.34562,0.071778
train15747,-1.213,0.6671,-0.15394,-0.19998,1.4308,0.23983,-1.7595,0.055093,-0.28881,-0.29459
train15748,-1.08,0.79647,-0.011275,-0.20087,0.97032,0.16841,-1.309,0.058892,-0.64921,-0.025247
train15749,-0.88403,0.77345,-0.24282,-0.29225,1.2332,0.22359,-0.61114,-0.31053,-0.39579,0.33434
train15750,-1.9777,0.4644,-0.24246,-0.37726,0.88454,0.10988,-1.1826,-0.3069,-0.97048,0.025282
train15751,-0.76137,0.71734,-0.011728,0.078397,0.36464,0.67316,-1.2681,-0.49678,-0.27225,0.28276
train15752,-0.78262,0.73846,-0.35235,-0.21356,0.6388,0.22319,-1.0146,0.43152,-0.24656,-0.2724
train15753,-1.2355,0.71221,-0.37914,-0.073727,0.98636,0.49506,-1.4522,0.20468,-0.87487,-0.15393
train15754,-1.2899,1.3622,-0.40097,-0.23448,1.5822,0.05596,-2.188,0.09209,-1.1649,0.20899
train15755,-0.96796,0.5848,-0.52162,-0.13082,0.79297,0.035758,-0.72849,-0.43116,-0.12456,0.27789
train15756,-1.437,0.57472,0.34442,-0.061233,1.2952,0.30399,-1.2789,-0.11269,-0.77994,-0.32193
train15757,-1.7799,0.58956,-0.55621,0.34304,1.0749,-0.016001,-1.4361,-0.044917,-0.44261,-0.26867
train15758,-0.67209,0.56699,0.079579,0.15444,0.36726,0.49093,-1.2542,-0.47749,-0.37672,0.050049
train15759,-0.76164,0.2138,0.12632,0.35067,0.51247,0.043669,-0.41357,-0.38707,-0.26943,0.39089
train15760,-1.5664,1.3027,-0.12344,-0.59572,1.7212,0.57657,-2.3943,0.23956,-0.39546,0.17408
train15761,-1.3024,0.87888,-0.013928,-0.30749,1.3655,0.26393,-2.0148,-0.076028,-0.4011,-0.23705
train15762,-1.2026,0.30032,0.13954,-0.32855,0.74398,0.17711,-0.626,0.058594,-0.42254,0.22344
train15763,-0.83925,0.89627,0.32063,-0.0576,0.67273,0.41993,-1.4744,-0.32459,-0.42182,0.25444
train15764,-0.31159,0.3153,0.0012728,0.20197,0.40211,0.24543,-0.72188,-0.17244,-0.21472,0.2796
train15765,-1.004,0.58417,-0.40658,-0.052159,1.9787,0.17706,-1.5414,0.67951,-0.70161,-0.10926
train15766,-0.92338,0.49836,-0.19317,-0.10676,0.74888,0.1196,-1.0725,0.10836,-0.45999,0.038058
train15767,-0.88032,0.63389,-0.52971,-0.31962,0.38691,0.24391,-0.66088,0.75458,-0.47467,-0.62617
train15768,-1.1284,0.34727,-0.032097,-0.31067,0.54171,0.12855,-0.65249,-0.012952,-0.3588,0.19145
train15769,-1.8366,1.2999,-0.023285,-0.27762,1.7327,0.30664,-2.1739,0.061502,-0.92053,-0.12115
train15770,-0.90074,0.85415,-0.037161,-0.38192,1.2361,0.18492,-1.0758,-0.028182,-0.86925,-0.20528
train15771,-1.0967,0.032275,0.36353,-0.23318,0.62146,0.059858,-0.56493,0.088801,-0.49189,-0.24554
train15772,-0.8171,0.30007,-0.059982,-0.070516,0.45416,0.22537,-0.7967,-0.025396,-0.32344,0.068262
train15773,-1.0198,0.33671,-0.20157,-0.2973,0.71432,0.028933,-0.24631,0.34529,-0.70896,0.059289
train15774,-0.61109,0.74982,0.30193,-0.20656,0.998,0.080791,-1.5445,-0.024893,-0.60228,-0.15806
train15775,-0.46876,0.96608,-0.23093,0.023043,0.80036,0.057622,-1.0072,0.19531,-0.92002,-0.52557
train15776,-0.85719,0.12946,0.021645,-0.064712,0.57854,-0.0028117,-0.61333,0.34053,-0.69127,-0.25751
train15777,-0.78542,0.033034,0.24563,-0.13038,0.36116,0.047041,-0.45169,0.10174,-0.46131,-0.34463
train15778,-0.35741,0.48438,-0.36102,-0.037401,0.58008,-0.0095026,-0.6585,0.022615,-0.28617,-0.086274
train15779,-0.74038,0.97608,-0.015113,-0.30658,0.13209,0.41948,-1.0254,-0.20181,-0.17575,0.246
train15780,-1.3239,1.0255,-0.29224,-0.073263,1.2108,0.28294,-1.6337,-0.0059934,-0.38923,0.081148
train15781,-0.717,0.63334,0.10362,-0.43431,0.81494,0.11687,-1.4625,0.33021,-0.78349,0.26785
train15782,-1.4445,1.0182,-0.14656,-0.26382,1.6591,-0.18506,-1.6084,0.50946,-0.95708,-0.2508
train15783,-1.1416,0.65513,-0.075235,0.020273,0.7633,0.11799,-1.37,-0.025038,-0.54082,0.23402
train15784,-0.98332,0.55489,-0.23548,-0.11825,0.99961,0.098028,-1.4116,0.10397,-0.41622,-0.010738
train15785,-0.82054,0.41848,-0.1369,-0.081797,0.55735,0.16768,-0.88378,0.092199,-0.42228,0.052308
train15786,-1.1043,0.64862,-0.1284,-0.10482,1.4823,0.15139,-1.9596,0.10997,-0.5426,0.066911
train15787,-0.99966,0.78036,-0.27137,0.044506,1.4012,0.16267,-1.6824,0.19514,-0.27541,-0.054571
train15788,-2.0035,2.1296,-0.20061,-0.20179,2.3918,0.38573,-3.2266,0.027019,-1.6218,0.4676
train15789,-0.89311,0.57342,-0.0028663,-0.012929,0.47698,0.35827,-1.0398,-0.31681,-0.39875,0.015516
train15790,-1.5804,0.79469,-0.49518,-0.14009,1.1148,0.20047,-1.8484,0.50964,-0.96268,0.1116
train15791,-1.3236,0.38391,-0.33888,-0.15133,1.4602,-0.29522,-1.8232,-0.10105,0.32282,-0.22751
train15792,-0.57167,0.60815,-0.63581,-0.18642,0.9772,-0.24133,-0.45394,0.92668,-1.1806,0.41052
train15793,-0.96813,0.014849,0.13734,0.027187,1.0855,0.025241,-0.9149,0.34276,-0.32363,-0.47781
train15794,-0.90981,0.58013,-0.27639,0.083996,1.0694,-0.066476,-1.0493,0.49639,-0.6171,-0.076226
train15795,-0.70673,0.43748,-0.625,-0.11361,0.55889,-0.12385,-0.34083,0.8261,-0.80128,0.12417
train15796,-1.2529,0.2653,-0.030601,-0.3343,0.5964,0.098349,-0.65483,0.27273,-0.6069,-0.13102
train15797,-1.3618,1.1675,-0.14666,-0.015535,1.5237,0.22562,-1.9562,0.029527,-0.91539,0.2439
train15798,-1.317,0.54294,-0.55259,-0.47172,0.76727,0.031988,-0.91976,0.1922,-1.2002,0.55628
train15799,-0.93375,0.23479,0.10129,-0.15673,0.51168,0.098173,-0.62789,0.0032953,-0.33615,0.087784
train15800,-1.0193,0.54581,-0.15028,-0.057467,0.60863,0.19025,-1.0928,0.0032169,-0.44194,0.015026
train15801,-1.0113,0.24349,-0.1682,-0.49364,1.3932,0.06901,-1.5973,-0.086571,0.20297,-0.42459
train15802,-1.0867,0.63874,-0.12746,-0.28061,1.119,0.15292,-1.6439,-0.036999,-0.38239,-0.11176
train15803,-1.107,0.61046,-0.17293,-0.49093,1.3049,0.10526,-1.8472,0.057038,-0.26763,-0.25455
train15804,-0.63851,0.62684,0.14697,0.23098,0.19181,0.69898,-1.2199,-0.6941,-0.30761,0.25562
train15805,-0.87239,0.66427,-0.17271,-0.35531,0.83782,0.31281,-1.2682,0.27554,-0.38246,0.37171
train15806,-0.89267,0.36414,-0.090443,-0.13909,0.63196,0.059203,-0.9191,0.09075,-0.41518,0.013059
train15807,-1.1299,0.39964,-0.071738,0.15986,0.68846,0.11778,-0.44789,-0.64252,-0.29355,0.27569
train15808,-0.95169,0.48229,-0.1108,0.020869,0.31465,0.43829,-1.1873,-0.15571,-0.39527,0.024102
train15809,-0.77966,0.46656,-0.089886,-0.085478,0.50061,0.24855,-0.90339,-0.044014,-0.38366,0.061376
train15810,-1.3185,0.59725,-0.17431,-0.2633,1.1193,0.21725,-1.2128,0.20042,-0.54244,0.041023
train15811,-1.0974,0.09319,-0.2308,-0.2866,1.3498,-0.07172,-1.7334,-0.06965,0.15205,-0.26216
train15812,-0.87311,0.15859,0.11995,0.18033,0.33012,0.036249,-0.30511,-0.35366,-0.17409,-0.14133
train15813,-0.56728,0.53502,-0.90037,-0.2421,0.44194,-0.24505,-0.25423,1.1198,-0.95523,0.36833
train15814,-1.0951,0.76607,-0.19515,0.0034376,0.47381,-0.13915,-1.1018,-0.025104,-0.28012,0.23902
train15815,-1.4987,1.2571,-0.24158,-0.10849,1.6323,0.20901,-2.0132,0.27296,-1.0301,0.29936
train15816,-1.3738,1.1308,-0.38751,-0.083052,0.94771,-0.027853,-1.676,0.27654,0.26871,0.3798
train15817,-0.99939,0.4148,-0.081513,-0.08777,0.69765,0.15893,-0.99197,0.06105,-0.36095,0.065447
train15818,-1.1363,0.15073,0.039261,-0.40628,0.60459,0.15782,-0.20887,0.33393,-0.61746,0.042363
train15819,-1.1656,0.6005,-0.12163,-0.15815,0.7682,0.19784,-1.18,0.060294,-0.58334,0.10907
train15820,-0.56581,0.33243,-0.19628,0.047784,0.59261,-0.15297,-0.76307,0.20973,-0.60453,-0.090917
train15821,-0.70396,0.9707,-0.47539,-0.60471,0.68392,0.38156,-1.0388,0.49173,-0.74852,-0.37887
train15822,-0.84299,0.84981,-0.19351,-0.25337,0.79919,-0.092393,-1.2511,0.3109,-0.19813,0.42139
train15823,-0.93359,0.46048,-0.17551,-0.21214,0.76783,0.16441,-0.80165,0.2637,-0.4037,0.13885
train15824,-1.0783,0.69954,-0.39595,0.23527,0.74402,-0.2189,-1.3186,-0.034831,-0.70197,-0.31982
train15825,-0.90294,0.57335,-0.15603,-0.10939,0.71953,0.14175,-1.0874,0.030655,-0.47233,0.023943
train15826,-1.0286,0.81505,-0.025837,-0.099653,0.57113,0.65736,-1.6131,-0.58462,-0.334,0.17406
train15827,-0.75923,0.25281,-0.07144,-0.057072,0.46674,0.071613,-0.74979,-0.0017645,-0.42278,-0.0015875
train15828,-0.94567,0.6931,-0.27196,-0.43564,0.56145,0.085491,-0.84602,0.51332,-0.57419,-0.077789
train15829,-0.84599,0.46284,-0.1103,-0.051646,0.64583,0.24705,-1.0753,-0.099653,-0.34993,0.036925
train15830,-0.70957,0.050193,0.011343,-0.34814,0.12776,-0.015527,-0.22248,0.23813,-0.049878,0.027462
train15831,-1.1401,0.71749,-0.27996,-0.10003,1.0029,0.195,-1.3429,0.21938,-0.73104,0.18119
train15832,-0.72864,0.51411,0.051053,0.17365,0.66379,0.57363,-1.5395,-0.41922,-0.28197,0.11992
train15833,-0.97501,0.67775,-0.085375,-0.086552,0.45285,0.40953,-1.111,-0.21214,-0.44854,0.10746
train15834,-0.86302,0.90723,-0.33563,-0.37324,0.65862,0.45056,-0.98821,0.31615,-1.0229,0.17443
train15835,-0.76296,0.50076,-0.23083,-0.072806,0.64799,0.14004,-0.99409,0.027265,-0.41943,0.034297
train15836,-1.2362,0.79433,-0.23333,-0.25413,0.83017,0.13783,-1.25,0.15122,-0.65468,-0.09688
train15837,-0.50543,0.50586,-0.17013,0.087818,0.49634,0.36476,-0.90281,-0.10798,-0.29126,0.3325
train15838,-0.84141,0.29689,-0.06288,-0.10597,0.45447,0.22279,-0.79106,-0.012423,-0.34982,0.079271
train15839,-0.82143,0.69182,-0.23859,-0.10369,0.59486,0.31309,-1.0728,-0.10532,-0.4336,0.20745
train15840,-1.2965,0.47712,-0.055679,-0.36878,1.2173,0.19789,-1.2667,0.24033,-0.57385,0.16014
train15841,-1.5387,0.87557,-0.28669,-0.042743,1.4074,0.48659,-0.6844,-0.078118,-0.3076,-0.37131
train15842,-0.93838,0.71721,-0.20868,-0.34214,1.0767,0.18802,-1.1936,0.26096,-0.75353,0.036551
train15843,-0.88225,0.42052,-0.24217,-0.10085,0.52294,0.13457,-0.93229,0.014419,-0.31348,-0.061398
train15844,-1.1483,0.27127,-0.22544,-0.0080189,1.2223,-0.12613,-1.7612,0.04414,-0.19202,-0.12741
train15845,-0.75678,0.37149,-0.2189,-0.044085,0.98184,-0.13609,-0.81219,0.45215,-0.37686,-0.11691
train15846,-0.76227,0.5002,-0.037487,0.007011,0.50164,0.32449,-0.96053,-0.20223,-0.36621,0.064935
train15847,-1.034,0.999,-0.28779,-0.108,0.72195,0.15255,-1.6801,-0.33012,-0.59143,0.57829
train15848,-1.3154,0.9537,-0.35662,0.17096,0.97485,-0.018421,-1.409,0.56556,-1.32,0.032387
train15849,-0.90659,0.62713,-0.15709,-0.14425,0.93343,0.23468,-1.1207,0.21945,-0.7066,-0.028137
train15850,-0.94051,0.73352,-0.10736,-0.17159,0.92619,0.14421,-1.1977,0.10038,-0.61209,0.039927
train15851,-0.91687,0.72921,-0.35227,-0.27084,0.95073,0.065957,-1.0494,0.40254,-0.99124,0.37522
train15852,-0.61256,0.164,0.37518,0.12598,0.53996,0.15576,-0.053823,-0.13184,-0.21777,-0.67649
train15853,-1.5732,0.31771,0.024648,-0.45326,0.82979,0.11202,-0.95809,0.10975,-0.51653,-0.065838
train15854,-0.61761,0.65388,-0.067801,0.10773,0.29665,0.49693,-1.3479,-0.24691,-0.43311,0.13447
train15855,-0.68465,0.97819,-0.58668,-0.3663,1.0566,0.092582,-0.71948,-0.42652,0.14097,0.25464
train15856,-0.83704,0.58302,-0.085824,-0.088216,0.3949,0.43225,-1.0425,-0.27794,-0.33962,0.15554
train15857,-0.66935,0.59573,0.10866,0.19226,0.34115,0.64869,-1.4217,-0.58067,-0.32889,0.24377
train15858,-1.0228,0.013251,0.25353,0.19358,0.86298,0.08153,-0.63466,-0.48125,-0.74452,-0.19819
train15859,-0.88227,0.47428,-0.19928,-0.017036,0.7054,0.21586,-1.1633,0.24001,-0.46666,0.069034
train15860,-0.43245,0.38946,-0.12109,0.052365,0.43295,0.13003,-0.78043,-0.12694,-0.45712,0.10228
train15861,-1.1405,0.81335,-0.38616,-0.63005,0.70202,0.11535,-1.336,0.37246,-0.831,0.055706
train15862,-0.90992,0.63987,0.14956,-0.086044,0.6395,0.27395,-1.3745,-0.51552,-0.26235,0.11231
train15863,-1.4248,0.51165,-0.74636,-0.33811,1.3449,0.46056,-1.9515,0.54989,-1.3228,-0.091621
train15864,-1.5757,0.75779,-0.45779,-0.024938,1.0328,0.67746,-1.9656,-0.24778,-1.2626,-0.21947
train15865,-0.93647,0.54945,-0.064541,-0.2253,0.72435,0.1461,-1.0348,0.047425,-0.40768,-0.14511
train15866,-1.2447,1.1923,-0.026656,-0.163,1.4802,0.69963,-2.117,-0.11977,-0.99733,0.20597
train15867,-0.51415,0.36836,-0.025725,0.028422,0.43616,0.22178,-0.7136,-0.17391,-0.2769,0.12007
train15868,-0.81352,0.38087,-0.1073,-0.082883,0.53698,0.17548,-0.92157,0.010052,-0.40594,0.066396
train15869,-1.0749,0.20645,0.032329,-0.34385,0.68379,0.12297,-0.29675,0.35614,-0.59483,0.13339
train15870,-1.1861,1.0438,-0.30824,-0.23518,1.064,0.27987,-1.3052,0.49412,-0.48695,0.18917
train15871,-1.2173,0.62881,-0.42118,-0.11022,0.69425,0.019421,-1.0471,0.10505,-0.53245,0.068583
train15872,-1.9041,0.93371,-0.42978,-0.24629,1.1747,0.60431,-1.6473,0.3653,-0.31244,0.25985
train15873,-0.88387,0.3681,-0.08347,-0.075253,0.55199,0.20979,-0.94565,-0.026814,-0.37644,0.072902
train15874,-0.88064,1.0788,0.37877,-0.23807,0.15795,0.36359,-1.5723,-0.66309,-0.33486,0.31756
train15875,-0.97471,0.84403,-0.17404,-0.1646,0.53844,0.5246,-1.3508,-0.25759,-0.37758,0.16828
train15876,-0.50937,0.92943,0.20581,-0.68333,1.0466,0.19519,-1.6938,-0.095051,-0.4443,-0.10005
train15877,-1.0124,0.61165,-0.16171,-0.24993,0.8577,0.27461,-1.2137,0.21676,-0.38037,0.025656
train15878,-1.0917,0.42647,-0.28084,-0.23978,0.52253,0.053914,-0.69161,-0.092055,-0.83213,0.14256
train15879,-0.92005,0.42104,-0.134,-0.12804,0.65424,0.1836,-0.98263,0.081119,-0.45065,0.048397
train15880,-1.0804,0.90181,0.0048386,-0.32855,1.5138,0.38724,-1.8582,0.17064,-0.16756,-0.082394
train15881,-1.7442,0.59926,-0.50708,-0.31553,1.4104,0.71455,-1.7931,0.22028,-0.69509,-0.28481
train15882,-0.88057,0.49008,-0.26173,-0.28022,0.72732,0.1187,-0.59714,-0.031499,-0.28579,0.00030614
train15883,-0.32131,0.84972,-0.36399,-0.2099,1.2508,0.20362,-0.071364,-0.39487,-0.27595,0.061861
train15884,-1.6069,0.83698,-0.7687,-0.1141,1.2538,0.24575,-1.3327,0.031317,0.14998,0.34215
train15885,-1.0034,0.37335,-0.11994,-0.10441,0.60098,0.14338,-0.93099,0.065506,-0.3951,0.046988
train15886,-0.84326,1.0394,-0.64626,-0.27204,0.81671,0.23236,-0.25836,-0.34051,0.10837,0.39622
train15887,-0.86106,0.38568,-0.10958,-0.11043,0.57202,0.20313,-0.86008,0.077104,-0.42265,0.056985
train15888,-1.3429,0.25507,-0.50961,-0.4753,0.98639,-0.095384,-0.8826,0.73311,-0.51773,0.30017
train15889,-1.2531,0.48691,0.029437,-0.3302,0.85036,0.10308,-1.4512,0.14139,-0.62324,-0.18052
train15890,-0.85493,0.47924,-0.23858,-0.13097,0.65147,0.34366,-1.0606,0.023672,-0.43768,-0.078909
train15891,-1.389,0.35338,0.12136,-0.33952,0.95354,0.21281,-0.39647,-0.035125,-0.67964,0.22198
train15892,-1.1785,0.27575,-0.0050305,-0.25516,0.67652,0.18831,-0.8744,0.13727,-0.53967,-0.12731
train15893,-0.7036,0.60717,0.13192,0.16754,0.22452,0.57575,-1.1505,-0.60275,-0.3607,0.10552
train15894,-0.79992,0.29691,-0.057361,-0.059168,0.44028,0.25038,-0.80841,-0.031512,-0.31367,0.069644
train15895,-0.99829,0.56331,0.10772,-0.46464,0.74916,-0.22722,-1.2405,0.50201,-0.30817,0.31765
train15896,-0.93278,0.733,0.077672,0.5329,1.9977,-0.06323,-1.4608,0.72359,-0.62217,0.047508
train15897,-0.81787,0.33361,-0.18305,-0.12614,0.5895,-0.31964,-0.56687,-0.027044,-0.30529,-0.051398
train15898,-0.71973,0.65675,-0.12164,-0.25362,0.891,0.0023746,-0.95682,0.46401,-0.58887,0.18483
train15899,-1.7168,0.48415,-0.32103,-0.29596,1.5583,0.21655,-2.2385,-0.14661,-0.38079,-0.23532
train15900,-1.2438,0.71593,-0.3753,-0.12766,0.64247,0.27515,-1.2935,0.11076,-0.73064,-0.034425
train15901,-1.367,0.78777,-0.27852,-0.21866,1.1045,0.31031,-1.4291,0.065457,-0.81694,-0.054472
train15902,-0.97592,0.81804,0.22392,-0.12575,0.29675,0.35844,-1.6754,-0.60457,-0.27187,0.28474
train15903,-1.4084,0.24777,-0.06645,-0.31762,0.54641,0.13386,-0.89234,0.049761,-0.50054,-0.16063
train15904,-0.8906,0.51397,-0.17766,-0.14274,0.77893,0.14912,-1.0088,0.15907,-0.45986,-0.11675
train15905,-1.3176,1.104,0.08409,-0.44522,1.0564,0.32744,-1.9273,0.095282,-0.98695,0.04002
train15906,-1.3522,0.015794,0.36854,-0.46647,0.67489,0.13829,-0.30358,0.10018,-0.45915,0.039225
train15907,-0.52287,0.86051,0.19626,-0.22045,1.0521,0.14753,-1.3065,-0.0092606,-0.46519,0.028117
train15908,-1.4674,0.74996,-0.38874,-0.1649,1.0384,0.31421,-1.6934,0.11419,-0.81894,-0.00014636
train15909,-1.0858,0.3584,-0.049227,-0.31701,0.47313,0.28462,-0.97328,0.28062,-0.2213,0.15156
train15910,-0.87861,0.99586,0.22942,-0.33686,0.12586,0.43743,-1.5071,-0.58343,-0.41173,0.20898
train15911,-0.80758,0.47087,-0.022176,-0.061716,0.88968,0.07324,-1.1108,0.13723,-0.61027,0.032816
train15912,-0.89245,0.82388,-0.70782,-0.38963,0.72701,0.085274,-0.51462,0.79088,-0.67124,-0.5315
train15913,-0.88213,1.0019,0.053618,-0.22054,0.31758,0.4417,-1.3875,-0.4485,-0.26518,0.22704
train15914,-1.8628,0.51785,-0.5455,0.32168,0.47564,0.0067212,-1.4421,-0.43207,-0.4943,-0.22347
train15915,-0.69024,0.61989,-0.82776,-0.30173,1.5389,-0.1073,-0.90657,1.5691,-1.158,0.10219
train15916,-1.0776,0.85441,-0.18219,-0.031065,1.2012,0.20637,-1.5273,0.28689,-0.38368,0.34986
train15917,-0.39193,0.39359,0.010419,0.20446,0.34628,0.35322,-0.83397,-0.27392,-0.2437,0.28002
train15918,-0.89108,0.41542,-0.3605,-0.24188,0.63507,0.32059,-1.1284,0.11614,-0.58044,0.048776
train15919,-0.90249,0.41551,-0.12593,-0.12456,0.65416,0.17332,-1.0152,0.037179,-0.37843,0.047328
train15920,-0.78344,0.33608,-0.12551,-0.012889,0.74779,0.12519,-0.75372,0.19112,-0.41074,-0.018803
train15921,-1.1792,0.038985,-0.13383,-0.19661,0.52661,0.024268,-0.63901,-0.077079,-0.35199,0.0053373
train15922,-0.99267,0.55793,-0.18841,-0.24643,0.87267,0.059093,-1.2021,0.18271,-0.51635,-0.031753
train15923,-1.2684,0.79547,-0.11286,-0.2606,1.1972,0.19583,-1.6619,-0.074429,-0.87291,0.22858
train15924,-0.32851,0.30333,0.015895,0.24192,0.393,0.21041,-0.70825,-0.18534,-0.20089,0.29509
train15925,-0.17643,0.74048,0.17728,-0.312,0.96962,0.25297,-0.72401,-0.053152,-0.44708,-0.043791
train15926,-1.3167,0.20019,0.10533,-0.43084,0.79788,0.16147,-0.35133,0.2855,-0.56889,0.16286
train15927,-0.64175,0.63891,0.10022,-0.17014,0.96872,0.173,-1.5862,0.092719,-0.30882,-0.18769
train15928,-1.1799,0.38198,-0.050058,-0.33309,0.80972,0.10056,-0.9633,0.12749,-0.43897,0.12621
train15929,-1.401,0.83203,-0.21465,-0.15893,1.1948,0.31389,-1.9876,0.60285,-0.54481,0.13331
train15930,-0.53498,0.52301,-0.86538,-0.0071373,0.82314,-0.32475,-0.28556,1.063,-1.1495,0.17255
train15931,-1.137,0.15444,0.28025,-0.24318,0.51136,0.0482,-0.52822,-0.035852,-0.33326,0.06215
train15932,-0.97557,0.15397,0.12803,-0.22901,0.59271,0.062559,-0.65787,0.23204,-0.56545,-0.34361
train15933,-0.64358,-0.00069227,0.17524,-0.29082,1.0024,0.091973,-0.382,0.19346,-0.6174,-0.17282
train15934,-0.96831,0.67381,-0.011243,0.025371,0.80618,0.35407,-1.3915,-0.18564,-0.44445,-0.015663
train15935,-0.78694,0.45693,-0.14944,-0.028146,0.75349,0.10724,-0.48318,-0.31011,-0.606,-0.022773
train15936,-0.81695,0.29989,-0.060082,-0.070493,0.45403,0.22535,-0.79652,-0.025283,-0.32332,0.068266
train15937,-0.9354,0.22254,0.12728,-0.19952,0.54968,0.049187,-0.79624,0.12573,-0.37652,0.18336
train15938,-1.2125,0.87769,-0.13232,-0.25319,1.3016,0.24687,-1.7944,-0.0004196,-0.714,0.11762
train15939,-1.3152,0.29281,0.094474,-0.44145,0.94198,0.10928,-0.44265,0.31568,-0.54836,0.2813
train15940,-1.3059,0.27054,0.068802,-0.46796,1.1861,0.010344,-0.99758,-0.28767,-0.58207,0.24955
train15941,-1.4721,0.91735,-0.091315,-0.33606,1.4583,0.18633,-2.0984,-0.048723,-0.64602,-0.04044
train15942,-0.84924,0.60774,0.032416,0.028755,0.40545,0.49668,-1.2107,-0.33681,-0.38436,0.039235
train15943,-0.72579,0.83035,-0.21907,-0.3433,1.2178,0.284,-1.0508,0.41174,-1.1001,0.11104
train15944,-0.68808,0.59695,-0.26924,0.042722,1.804,0.22451,-1.0909,0.92594,-0.72944,-0.22795
train15945,-0.44788,1.0419,-0.30764,-0.51308,-0.091929,0.20813,-0.96608,0.025333,-0.20559,0.2727
train15946,-0.9067,0.45207,-0.061479,-0.19148,0.77011,-0.031606,-0.70899,0.19565,-0.24317,0.14187
train15947,-0.73909,0.47268,-0.13641,0.018146,0.65672,0.11647,-0.89651,0.067683,-0.32513,0.055403
train15948,-1.0368,0.096326,-0.255,-0.33718,1.0279,-0.07095,-1.523,0.065926,0.2348,-0.24412
train15949,-0.83693,0.41998,-0.14805,-0.097579,0.58277,0.1614,-0.87993,0.1047,-0.42397,0.062925
train15950,-0.64685,0.50482,0.09539,0.16271,0.27289,0.61274,-1.1648,-0.42195,-0.26923,0.28369
train15951,-0.79352,0.83743,-0.35023,-0.28773,0.59261,0.12508,-1.0775,0.37614,-0.84398,0.20022
train15952,-0.82859,0.57721,-0.072523,-0.052088,0.56123,0.2095,-1.0309,-0.15031,-0.43986,0.043215
train15953,-1.2145,0.45839,0.20289,-0.4383,0.84525,0.21767,-1.1409,0.25392,-0.58031,-0.39454
train15954,-0.53674,0.60001,-0.19668,-0.38473,1.0265,0.35896,-0.86392,0.13808,-0.68879,-0.1505
train15955,-0.74317,0.95939,-0.11659,-0.7192,1.5794,0.56377,-1.3584,0.50629,-0.92747,-0.05291
train15956,-0.86702,0.47139,0.0041192,0.47498,0.42499,0.27073,-1.1438,-0.073986,-0.10863,0.3755
train15957,-1.6881,0.73887,-0.31605,-0.2584,1.6401,0.31635,-2.2861,0.18446,-0.062446,0.10384
train15958,-1.3214,0.98594,-0.4078,-0.35753,1.2547,0.22832,-2.3221,0.42895,-0.65828,0.36002
train15959,-1.1663,0.72117,-0.44972,-0.25127,0.93178,0.20023,-1.2576,0.13049,-0.37272,0.37759
train15960,-0.60686,0.79605,-0.50787,-0.26217,0.59391,0.19725,-0.64419,0.93,-0.62396,0.057637
train15961,-1.4561,0.18786,0.025533,-0.36405,0.61391,0.17959,-0.777,0.11452,-0.55834,-0.15733
train15962,-1.0607,0.43852,0.072263,-0.34682,0.91019,0.073199,-0.84741,0.2137,-0.57516,-0.2857
train15963,-1.1131,0.91077,-0.25635,-0.17988,1.0421,0.31242,-1.6956,0.021378,-0.77994,0.14119
train15964,-0.43015,0.40638,-0.064046,0.17828,0.5153,0.23648,-0.77197,-0.12407,-0.17558,0.31233
train15965,-1.4932,0.63285,-0.71773,-0.13628,1.05,0.29095,-1.2947,0.1493,0.092357,0.27339
train15966,-1.1178,0.7864,-0.53124,-0.25558,0.69823,0.27341,-1.2123,0.55695,-0.60782,-0.09165
train15967,-0.71083,0.39279,-0.16929,0.06837,1.3572,-0.20311,-1.0047,0.61412,-0.44863,-0.040747
train15968,-1.3235,0.52179,0.083712,-0.28551,0.99127,0.092705,-0.93206,-0.16792,-0.70336,0.23352
train15969,-0.98011,0.39732,0.19978,-0.44171,1.0069,0.15454,-0.96948,0.23397,-0.86792,-0.15792
train15970,-0.86681,0.58853,-0.053983,-0.069143,0.70495,-0.10777,-1.015,0.085337,-0.31315,0.14825
train15971,-1.5734,0.76729,-0.217,-0.010959,1.5481,0.27549,-2.2374,-0.0032248,-0.68911,-0.036492
train15972,-1.1493,0.85083,-0.22099,-0.22195,0.89444,0.41376,-1.8653,-0.18964,-0.55921,0.36737
train15973,-0.65088,-0.18668,0.026214,-0.15993,0.26152,0.069823,-0.062011,0.089625,-0.29099,-0.28208
train15974,-0.48944,0.53958,0.033782,0.21311,0.18313,0.54463,-0.94919,-0.46666,-0.301,0.31214
train15975,-1.2066,0.6803,-0.20332,0.1492,0.66195,0.016725,-1.5033,0.2117,-0.73596,-0.049885
train15976,-0.6358,0.70438,-0.39,0.0035133,0.766,0.28013,-0.78366,0.77818,-0.26805,-0.47058
