SampleID,Additive noise model AB,Additive noise model BA
train14595,0.0948241894255,0.118373079183
valid98,0.665196762337,0.000329227214803
valid99,0.800209423596,0.587267203772
train5475,0.0425075855745,0.672663031916
train5474,0.531580082143,0.265348662444
train5477,0.529074246221,0.00079784700857
train5476,0.0570013452368,0.658293099904
train5471,0.191901366903,0.590779498916
train5470,0.804695714137,0.518967753248
train5473,0.864413233323,0.775016478493
train5472,0.201917136487,2.3062440105e-38
train5479,0.661109977951,3.02787461601e-09
train5478,0.445817476912,3.57160637612e-31
train3136,0.77575708449,0.555140252924
train3137,0.889232552131,0.412921169841
train3134,0.000949243316761,0.251683279279
train3135,0.225768065672,0.761991948307
train3132,0.61402047629,0.592997370471
train3133,3.32775184958e-14,0.773425092998
train3130,0.539407723916,0.719479663233
train3131,0.942252398156,0.558703287923
train3138,0.0288507693017,0.657461599352
train3139,0.70136175886,4.38296072565e-57
train2849,0.10577805499,0.606233329505
train2848,0.530566810121,0.806354077532
train2845,0.508225013001,0.070377088634
train2844,0.356991875578,0.896214490898
train2847,0.664548169197,0.5703587864
train2846,0.735210446367,0.633600820921
train2841,0.517256619083,0.0515680106562
train2840,1.37325747877e-60,1.99661963989e-07
train2843,0.0338268281496,0.432806656162
train2842,1.36015401244e-88,0.161725687134
train31691,0.0838525913945,0.373947675141
train31690,0.414782827043,0.217657002775
train31693,0.799145698335,0.4484972063
train31692,0.491811189472,0.459235123003
train31695,0.857612540076,8.70491569146e-30
train31694,0.97639341701,0.609479174826
train31697,0.608113570997,0.29021138231
train31696,0.877739080419,0.777566245658
train31699,0.119148899708,0.771340064296
train31698,0.489349448628,0.314394328873
valid925,0.864267122787,0.534297908967
train14599,0.721699514,0.446855329402
train14598,0.585471527491,0.151653656512
valid924,0.0348600993169,0.310948451045
valid927,0.170117246273,0.86783993519
train2269,0.69123471315,0.265312343085
train2268,0.950946277724,0.00207389631735
train2261,0.00314436333349,0.463205018849
train2260,0.00635904330341,0.135435374624
train2263,0.247369923991,0.624732397058
train2262,0.0364541764832,0.238930033043
train2265,0.768428786996,0.558099614879
train2264,0.945028085054,0.936361421523
train2267,0.77557344493,4.61342739598e-17
train2266,0.791949580853,0.753320285305
train1408,6.62931639718e-05,0.531576131123
train1409,0.696935934664,0.646460194803
train1404,0.685840436294,0.0269696069263
train1405,0.189363291189,0.351019147119
train1406,0.264650222717,0.00750808523939
train1407,0.926851903183,1.63330343374e-27
train1400,0.453976659385,0.99214139273
train1401,0.993939766652,0.473268275832
train1402,0.67592321921,0.47183866517
train1403,0.469740281181,0.132513470516
train32346,0.00259906512835,3.09746388975e-27
train32347,0.0780202792628,0.115746267708
train32344,0.262825479518,1.33119026986e-22
train32345,0.00432698773717,0.000903557158058
train32342,1.1758930387e-06,3.30234239905e-18
train32343,0.28141190638,0.0549093162234
train32340,6.9687364715e-21,3.53391085342e-05
train32341,0.285006480891,0.330083753038
valid608,0.0720377081208,0.547602464327
train32348,1.12736134127e-06,1.15519279727e-18
train32349,0.789903094014,3.04124927447e-13
train30278,0.358635864454,3.06015892736e-06
train30279,0.70338969961,0.44389769415
train13557,0.790650873824,0.593627715971
train30270,1.32579097846e-10,7.74472626821e-08
train30271,0.893049957337,0.869796862919
train30272,0.737831106695,0.809531465762
train30273,0.677391460331,0.659533396062
train30274,0.410816113733,0.13745558842
train30275,0.0883625333779,0.202022578809
train30276,0.708521370217,0.169234156099
train30277,0.0025359615784,0.83125034106
valid604,0.738907147013,0.300045503498
train13555,6.68114558518e-104,0.131471777339
valid605,1.31875096549e-07,0.498591668999
train13552,0.869831688781,3.46415673054e-37
valid606,0.714510190086,0.299183814681
train13553,0.260666954582,0.67402415817
train7727,0.821936878451,0.00621673359341
train7726,0.45834570928,0.000277738775598
train7725,0.421770819161,0.657366419054
train7724,0.441476358165,0.810386810263
train7723,0.204761685529,0.346510047261
train7722,0.478665849402,0.707602294536
train7721,0.516767676909,0.0251610160637
train7720,0.215667093043,0.149184028982
valid600,0.513529311789,0.580203786378
train13551,0.643807707466,0.0394355291916
train7729,0.316294716632,0.501308103356
train7728,0.782882751618,0.742795333163
valid2908,0.0396136348962,0.291866064551
valid2909,0.163534404919,5.78488205384e-117
valid602,0.00308983590286,2.93162382114e-68
train15138,0.496415965367,0.313316014983
train15139,0.981992574413,0.895127897523
train15136,0.671382717019,0.872749140337
train15137,0.380929704151,0.207107795837
train15134,0.194834515143,0.755325865184
train15135,0.519351538789,0.48664059815
train15132,0.732670315355,0.940439332806
train15133,0.825927020095,0.0261925891604
train15130,8.56774472632e-76,0.714141925008
train15131,2.49793941252e-68,nan
valid3099,0.375289940657,0.472443457577
train12489,0.0651378482444,0.757516644291
train12488,0.307199532804,0.939507037777
train12487,0.512968324645,0.326742189855
train12486,0.00664241207182,0.763198113667
train12485,0.39425966916,0.090919028954
train12484,0.013701546163,0.15131886049
train12483,0.501345154954,8.77483306645e-40
train12482,0.440550179431,0.00553333680544
train12481,0.644544762411,0.172411935145
train12480,0.174211596489,0.194350966059
train10255,0.753089749762,0.0441031027924
valid3369,0.000296768123546,8.11078230691e-16
valid3368,0.484726880033,0.0377626891066
train13558,0.287526440848,0.551856663325
valid3363,0.0397348096428,0.611311777969
valid3362,0.516237155289,0.22141600855
valid3361,0.94188947867,0.264307849226
train13559,1.45553678064e-69,0.437778721941
valid3367,0.657121435092,0.527867889039
valid3366,0.600736327504,0.837545864762
valid3365,8.49602602746e-09,1.2540158464e-35
valid3364,0.620410388482,0.887051282114
train15680,0.384663160393,0.877591426928
train15681,0.456497804957,5.04331217342e-19
train15682,0.0640498253608,0.0453104892696
train15683,0.0645262266446,0.487193834653
train15684,0.430198824107,0.398553617834
train15685,0.176256545075,0.401037584208
train15686,0.133907858389,2.09826752285e-58
train15687,0.32577493841,0.701914830587
train15688,0.269052404975,2.47201673682e-60
train15689,0.82229378224,0.899869352442
valid3094,7.92780712574e-08,5.99524215913e-48
train27942,0.424026350318,0.0593228886446
train27943,1.71651614779e-21,0.562009377747
train27940,3.97304878312e-08,0.391125979561
train27941,0.799752500988,0.274800664575
train27946,0.768693735297,0.296839444114
train27947,0.596059287401,0.908297157989
train27944,0.356497464236,0.951828286943
train27945,0.182801601571,0.31871752417
valid2018,0.942096667484,0.451002586932
valid2019,0.805453314381,0.801246406774
valid2012,0.358955448877,0.376630553807
valid2013,0.636971135021,0.164023463146
valid2010,8.05244777006e-24,1.41791377001e-12
valid2011,0.719906215932,0.351286516929
valid2016,0.576166876469,0.294580066154
valid2017,0.589840311001,0.588741157449
valid2014,3.18078553801e-13,0.285726648658
valid2015,2.33586368346e-19,0.380487037038
train4656,0.0305668484717,0.586953797194
valid1668,0.956864450059,0.289390054315
valid1669,0.335000198529,0.0209231474462
valid1660,0.88698295287,0.152497771285
valid1661,0.376877502783,0.0439844779859
valid1662,0.864703533419,0.632761668519
valid1663,0.86329235284,0.866732682421
valid1664,0.791864985121,0.036159701577
valid1665,0.366506552394,0.846505482497
valid1666,0.294389133883,1.17291021743e-74
valid1667,0.513777588419,0.233519095066
train1189,7.12411383932e-162,0.594391197304
train1188,0.462495601755,0.807576666128
train24106,0.360035650595,0.520533558516
train1181,0.884204971152,0.907585434964
train1180,0.582711962598,0.506998307441
train1183,2.95368762737e-08,0.0428131888003
train1182,0.0177576321855,1.00350207774e-17
train1185,0.944639302131,0.730639523027
train1184,0.610721132608,0.0693536371826
train1187,0.484131823998,0.000287594009448
train1186,1.14114538054e-18,0.934681927551
train666,0.540407869098,0.150613969505
train667,0.903591328586,0.652528253702
train664,0.855477133438,4.8847513301e-23
train665,0.102168011989,0.444331270314
train662,0.700801279552,0.603664590037
train663,0.127121046678,0.748370039251
train660,0.521960476108,0.748311554412
train661,0.149947092166,0.0208836608582
train29755,0.602003562088,0.150616580418
train668,0.00526775555176,0.000314575615477
train669,0.731936966501,0.68702790475
train29757,0.928735882516,0.549412432118
train27719,0.517854687313,0.636266644856
train27718,0.98566455478,0.463630270983
train27717,0.232599870339,2.23094751403e-15
train27716,0.256314390803,0.584383326911
train27715,1.28935167528e-05,0.538793163238
train27714,0.169557598189,0.875363467256
train27713,0.887288666135,0.138014236211
train27712,0.620239751148,0.3722847269
train27711,0.610106674528,0.896386724831
train27710,0.396339782518,0.563365095593
train16560,0.64950906149,0.175461256639
train16561,0.340318614154,0.168409237297
train16562,0.854807572859,0.61259353044
train16563,0.847076159623,0.791891820832
train16564,0.743570763453,0.482133127036
train16565,0.631595701498,0.0910659424463
train16566,0.897854829344,0.513299488705
train16567,0.542418650408,0.709008057892
train16568,6.02066071841e-14,2.09906600988e-05
train16569,0.468714291059,2.07314530822e-19
valid1594,0.116294161803,0.086465685312
valid1595,0.264203547888,0.268463885544
valid1592,3.50058109247e-05,0.245311505325
valid1593,0.36749338055,0.110983846428
valid1590,0.0886664446214,0.143630750873
valid1591,0.126958277385,0.250401185989
train20947,0.201024350749,0.372316761468
train20946,0.528694479509,0.652088689711
train20945,0.406708225187,0.636710104671
train20944,0.539683284778,0.795123086613
train20943,0.434224108957,0.974942788319
train20942,0.514204938649,0.895312576661
train20941,0.147128984446,0.362949999717
train20940,0.989484280117,0.582191168591
train20949,0.82106679891,0.751899666758
train20948,0.507547437363,0.827461668818
train4657,0.813409173062,0.730542136904
train8837,0.346257584607,0.161149576916
train13428,0.59591197306,0.023012620608
train13429,0.495481434977,0.764606911414
train13426,0.692232227534,0.0903455976482
train13427,0.00856122013542,0.503847894525
train13424,0.0524536493752,0.00704992297834
train13425,0.277842011192,6.45083970141e-07
train13422,5.20881921954e-12,1.2303180487e-17
train13423,0.798988327509,0.62851189446
train13420,0.134214982947,0.212320372185
train13421,0.568184316434,0.775523982424
train10199,0.864948526984,0.757061622374
train10198,0.951790400807,0.307557296271
train10197,2.29607895485e-05,0.784883659444
train10196,1.00675470501e-05,0.889272809213
train10195,0.468134732,0.0386828607758
train10194,0.922755702886,0.520299430616
train10193,0.482385561499,0.372436529811
train10192,0.813395097875,0.430691544243
train10191,0.841463442494,0.916840784285
train10190,3.40318132649e-120,0.000441019700951
train26048,0.81829334112,0.28226954185
train26049,0.577473626908,0.425430865679
train26044,0.00317123353453,0.602030044227
train26045,1.21317532075e-51,0.49191442784
train26046,0.537449065547,0.509261147073
train26047,0.935040927223,0.403470118705
train26040,0.496542542251,0.941948609504
train26041,0.610957608722,0.00300741152404
train26042,0.573382470076,0.238535346251
train26043,0.804433253754,0.8294345178
train17211,0.161131493148,0.74060568151
train17210,0.612394696364,0.867824439633
train17213,0.0526611473077,0.57456550285
train17212,0.766713134379,0.0691156034597
train17215,0.798839003866,0.660836664871
train17214,0.686009846713,0.545985260907
train17217,0.439808153043,0.427142258818
train17216,0.521220218145,nan
train17219,0.956850650177,0.0497561267228
train17218,0.4569303335,0.612147009603
valid3322,0.586163102535,0.271768757321
train19367,0.781044692408,0.205148361645
train19366,0.833368701797,0.214420046775
train19365,0.564891485075,0.862409344876
train19364,0.364691077813,0.798145927481
train19363,0.351387214814,0.000393407662804
train19362,2.19688398003e-11,0.269083907567
train19361,0.645401923071,0.522811916209
train19360,0.920050986415,0.105913973953
train19369,0.355342585771,0.023559002876
train19368,0.872592044118,0.498187016904
train4654,0.365216382051,4.47145516534e-23
train25669,4.06429352535e-21,0.508103729483
train25668,0.602556199173,0.153214477696
train25665,0.96458886825,0.843742459232
train25664,0.934486337385,0.19656699808
train25667,0.474739135848,0.669316774606
train25666,0.399697407056,0.301499199306
train25661,0.174523525821,0.296693110969
train25660,0.927694294502,0.219876637324
train25663,0.740674821863,0.796903233078
train25662,0.774555477035,0.701284159332
train21719,0.377738880188,0.0601339463364
train21718,0.00711141012973,0.771417391485
train21715,0.0720672305388,0.0575909116817
train21714,0.798241234096,0.737484030121
train21717,0.702916084228,0.247338432485
train21716,0.0866463815929,0.587309252301
train21711,0.608550481752,0.525457339383
train21710,0.551820378953,0.611183710996
train21713,0.658090806823,0.712827624435
train21712,0.272372870597,0.80205959424
train29540,1.47483155393e-23,0.596554431368
train29541,0.422825023692,0.918047541842
train29542,0.789219710082,0.863573353032
train29543,1.24597727991e-21,0.253622789587
train29544,0.165165352935,0.236589369494
train29545,0.950315665187,0.693996872814
train29546,0.659330681799,5.07181064027e-06
train29547,0.115328026639,0.819430084651
train29548,0.747047537655,0.846750729701
train29549,0.724107454716,0.157592146409
valid795,0.956425083338,0.715798690123
train24532,0.270045668025,0.193027558989
train9180,0.62871648284,0.138011851692
train9183,0.687822794093,0.261372055813
train9182,0.866945311109,0.155764222241
train9185,0.725525345638,4.9499703075e-74
train9184,0.728797781722,0.706685956897
train24534,0.791864213109,0.016197587477
train24535,0.511356312862,0.427718759129
train9189,0.675661335581,5.99373396017e-10
train9188,5.37452104814e-63,0.283540967302
train24538,0.609135892399,0.375897764775
train24539,0.824283844378,0.324898945635
train20442,0.14322448441,0.159661609984
train20443,0.223151874192,0.591556157306
train20440,0.604740578762,0.0975463835558
train20441,0.261787156484,0.176460295755
train20446,0.271156371416,0.0775962801379
train20447,0.598531210634,0.0172071440669
train20444,0.844979717314,0.351466279802
train20445,0.111569238165,0.041373200849
train20448,0.163812070444,0.29948890235
train20449,0.384058316476,0.401205638521
train23627,0.0808696052095,0.422654708505
train28630,0.0595034169592,0.225204936492
train28633,0.159475596806,0.657201439164
train28632,0.878239247017,0.0244885067043
train28635,0.517780321889,0.880917015593
train28634,0.000131300477133,0.126467081553
train28637,0.679866128264,0.662342902102
train23620,0.335972834622,0.723183798194
train28639,0.393686224873,0.0255463866166
train28638,0.0309036605661,0.766679747801
train23629,0.678268536304,3.44738931405e-82
train23628,0.618368480185,0.147440863313
train22974,0.703177021036,0.397086993486
train22975,0.159881541111,0.0812897504096
train22976,0.887153797654,0.290645786037
train22977,0.442995677787,0.0361736867539
train22970,0.508805984629,4.67929637104e-13
train22971,0.80336330112,0.5834045486
train22972,0.884394161745,0.00224793029637
train22973,0.606104056511,0.000472358461087
train22978,0.608837374325,0.313852479894
train22979,0.89389911175,0.329108642017
train20194,0.896967137603,0.00518920861253
train20195,4.26354269084e-29,0.428030141396
train20196,0.213270496923,0.332039838955
train20197,0.0719496636327,0.838092649026
train20190,0.937460920208,0.338395782332
train20191,0.838056459219,0.853236925488
train20192,0.553750181997,1.50723120336e-13
train20193,0.516072361655,0.713609001231
train20198,0.398595059369,0.399758750317
train20199,0.873117158038,0.942177406467
train23083,0.0447796080549,0.661410284525
train23082,0.101876885884,0.394736118662
train23081,0.542646508574,0.470502172142
train23080,0.156187674776,0.00335192611626
train23087,0.489302384749,0.931709859622
train23086,0.136941409526,0.721658594595
train23085,0.523063605672,0.549402853959
train23084,0.438168305802,0.820968473863
train23089,0.0752114454574,0.798342877469
train23088,0.0398735538335,0.787161365681
train16758,1.80807028614e-06,0.779100864505
train26909,0.643957406379,0.219548030887
train26908,0.000234594446299,9.06945492688e-24
train26901,0.428625955725,0.900558768298
train26900,0.1121070987,0.139737914612
train26903,0.569872664564,0.611659366226
train26902,0.823618926352,0.170635438016
train26905,3.53905560092e-07,0.621972833521
train26904,0.573101009175,0.140544091742
train26907,0.842323868372,3.89882287677e-08
train26906,0.857544810138,0.779089834595
valid1364,0.592885085466,0.214740565249
train13874,0.387674207075,0.863482265542
train22028,7.99060796847e-63,0.876070509865
train22029,2.30204508158e-06,0.146545967914
train22022,0.958639560988,0.78559368163
train22023,0.95624698289,0.815499768725
train22020,0.185850102261,0.915441999183
train22021,0.582914441342,0.515797593257
train22026,0.0750430954735,0.317831140926
train22027,0.0935525307127,0.144593738489
train22024,0.72937203766,0.317546416995
train22025,0.398943365123,0.108792742047
train16609,0.411305829528,0.513899152972
train16608,0.14997866521,0.102557390468
train16601,0.208201497984,0.224217495575
train16600,0.902095106952,0.314171775352
train16603,0.194496268047,0.221294517425
train16602,0.465351824386,0.428213530921
train16605,0.897154196385,0.155540935432
train16604,0.323207515044,0.317486082718
train16607,0.959654650758,0.78885144509
train16606,0.950766447,0.588462923827
train30078,0.784700701216,0.548482761157
train30079,0.48814842788,0.315548478482
train30076,0.844183143507,0.295366124914
train30077,0.398803551055,0.345294185616
train30074,0.404526191208,0.0226777632869
train30075,0.319634310453,0.227786461293
train30072,0.728741452284,0.342033329617
train30073,0.66968548706,0.577975088666
train30070,0.683440420898,0.451248385257
train30071,0.0401859249143,0.67616317346
train23454,0.901657274569,0.580428698802
train31337,0.656585892112,0.0241406766461
train31334,0.813197773846,0.767437419041
train31335,0.560123291597,0.324007243024
train23450,0.142895020486,0.436181905398
train23451,0.83648717111,0.875290773644
train31330,0.241063653979,nan
train31331,0.730761784748,0.596258743191
train5215,0.71532958455,0.63353541665
train5214,0.353109146489,5.56271946752e-18
train5217,0.851953175732,0.00215642008795
train5216,0.286599665452,0.49149902267
train5211,0.593883324844,0.548339178252
train5210,0.810297355173,0.071827517719
train5213,0.501412927307,0.058189490208
train5212,0.907372494669,0.329697630469
train5219,0.396264907187,0.509703447477
train5218,0.189179952472,0.813398186881
train25348,0.811045036892,0.693109862216
train25349,0.549438580347,0.444703130373
train25342,0.355139668437,0.557999760725
train25343,0.800509672906,0.449348116158
train25340,0.00385393903228,0.924971556819
train25341,0.726035954683,0.794869035993
train25346,0.0853495660101,0.495500124834
train25347,0.252625363218,0.792891122913
train25344,0.672074963834,0.241466729898
train25345,0.817729385539,0.887153204168
train6194,0.702027260057,0.186387872471
valid2797,2.24092642813e-21,2.49076309271e-108
train8335,1.52757725628e-08,0.894244006173
train7106,0.276064001412,0.0480788341029
train8337,0.417020649868,0.228081679597
train7104,0.31220323598,0.527725653714
train7103,2.89367231529e-69,0.0384544975002
train8330,0.685802955148,0.609458638244
train7101,0.541551335467,2.72147392339e-63
train7100,0.0701772796635,0.650871983627
train8339,0.954844444265,0.29083520839
train8338,0.88916320365,0.913732219258
train7109,0.537232083842,0.152569751165
train7108,0.758969506511,0.125328799762
train30849,0.31208490167,0.0189686388383
train30848,0.347460295542,7.62069024083e-10
train30847,0.332412933145,0.989812614114
train30846,0.86831792218,0.364863040056
train30845,0.693488815522,0.569060167501
train30844,0.219878528113,0.502334239816
train30843,0.318207474846,0.0743437459579
train30842,0.740572831666,0.906532922461
train30841,0.041366049463,0.68946398394
train30840,0.562805394285,0.703929288171
train14986,0.757143623911,0.224133824107
valid3972,0.178205751133,0.70114713795
valid3973,0.44022940541,0.81595231414
valid3970,2.99399288829e-10,0.443836303593
valid3971,0.4868607839,0.176341999717
valid3976,0.839846576467,0.730159607513
valid3977,0.417365140261,0.487359979985
valid3974,0.438713882885,0.277301907611
valid3975,0.0841103465613,0.882119421246
valid3978,0.617369248511,0.00389893837174
valid3979,8.82504524849e-16,nan
train15679,0.182204906057,0.580176829762
train15678,0.797699918021,0.865030128912
train31718,0.888537301341,0.918607380748
train31719,0.341054416523,0.676683247835
train31714,3.15611469885e-17,3.46447609547e-16
train31715,0.628344330601,0.0668654260191
train31716,0.701349662468,0.704675106808
train31717,5.98812932428e-68,0.67257320362
train31710,0.535691780814,0.351927566219
train31711,0.00249293456488,0.524710984064
train31712,0.0781449941105,0.645986970841
train31713,0.00788119258437,0.741883197628
train3309,0.455640785852,2.92164068641e-11
train3308,0.562799473131,0.291170292085
train3301,0.858748083368,3.56202426909e-07
train3300,0.835854777,0.736657351616
train3303,0.724791529715,0.318674882639
train3302,8.24461783662e-06,0.76147075263
train3305,0.315349401207,0.626189197864
train3304,0.59921175962,0.104191059858
train3307,0.783998819378,0.53375864304
train3306,0.26162070381,2.2462171754e-06
train15671,0.448580023322,0.730259063625
train6768,0.49369304281,0.763230436271
train6769,0.465163972576,0.621702476422
train15670,0.493834376061,0.0136353005171
train6764,0.131452736482,0.912878831678
train6765,0.756883378489,0.467246417582
train6766,0.512130662296,0.557313581183
train6767,0.324607929194,0.918573579859
train6760,0.365530088279,0.461853095515
train6761,0.37110584139,0.751250129501
train6762,0.289081358054,0.0942055003678
train6763,0.161786093777,0.925907354392
train15672,0.96904871036,9.08937226223e-08
train2658,0.0682369870171,0.713343209926
train2659,0.58733715407,0.78912792484
train2654,0.422496622987,0.867439297609
train2655,0.093482571913,0.796234618455
train2656,1.20206465552e-08,0.0123028569659
train2657,0.962602643022,1.92685889117e-84
train2650,0.00901002508575,0.965204406977
train2651,0.50315447744,0.144042516029
train2652,0.485037867674,0.493839069294
train2653,0.25766966753,0.545253331851
train15677,0.00341870946475,0.147145062593
train15676,0.698687324353,0.798178110264
train14458,5.59454732431e-10,0.178654822726
train14459,0.612280572152,0.786788089183
train14456,0.00134957663793,1.96955038793e-05
train14457,0.642147642051,0.982618416608
train14454,0.838984316245,0.578332100176
train14455,0.854161297606,0.156019644863
train14452,0.0201621121403,1.34556281099e-64
train14453,0.545437650104,0.850074597215
train14450,0.0519033658631,0.85925727113
train14451,0.0291053479617,0.400378431692
valid2739,0.0736598568251,0.516784696972
valid2738,0.449703563776,0.182275392082
valid2733,0.270267660853,0.881759549449
valid2732,0.329353797296,0.0907183002739
valid2731,0.722100008205,0.781746188326
valid2730,0.163659256946,0.256166088201
valid2737,0.511359151273,0.472067231504
valid2736,0.409227310209,0.37162780293
valid2735,0.824605862787,0.550141512254
valid2734,0.501039651604,0.767260053028
train12850,0.950201861158,0.556440076848
train12851,0.411262086437,0.606538459327
train12852,0.775556081947,0.343686742671
train12853,0.781462126738,0.56796701464
train12854,0.118439568156,0.535374171937
train12855,0.973493035637,0.0322676307217
train12856,0.675916173438,0.103728807697
train12857,8.19554402007e-79,0.351690389575
train1237,0.534205463719,0.15524251027
train1236,0.29175964017,0.973871571733
train1235,0.468624057848,0.90768339123
train1234,0.383293658608,0.202153745078
train1233,0.815441570078,0.140512538376
train1232,0.514545695539,0.00395982512478
train1231,0.453940975823,0.297207727173
train1230,0.666993210814,0.0108214248596
train7680,0.0459253286187,0.480552860305
train7681,0.829811498708,0.686408765986
train7682,0.217287421615,0.09480773502
train7683,0.895532279435,0.528170714371
train7684,0.31346985992,0.573051378183
train7685,4.10892920206e-71,0.19689846149
train7686,0.722609750471,0.582093757149
train7687,0.146751935631,0.150221531921
train7688,0.568943533483,0.163485940304
train7689,0.865131352651,0.796820468543
train15491,0.529778421634,0.232381256819
train15490,1.40313035278e-11,0.646113843835
train15493,0.289435383573,0.00197910022786
train15492,1.4577421852e-24,0.936546206971
train15495,0.022352924236,0.728266761381
train15494,0.704397687236,0.345149683223
train15497,0.15813035384,6.20944643612e-06
train15496,7.12445063048e-59,0.0452816050178
train15499,0.732980534125,0.811432583243
train15498,0.846751773123,0.220013013389
train29834,9.48006632251e-35,1.94324388963e-11
train29835,3.15582081655e-12,0.900607836397
train29836,0.398602349596,0.949282237081
train29837,0.0298458457555,0.149148377139
train29830,0.820151614995,0.00113528112811
train29831,0.347453224212,0.763764088846
train29832,8.86791415181e-25,0.813785966157
train29833,0.708495064215,0.842319513184
train29838,0.412739036915,0.283550894361
train29839,0.245159561065,0.290343039019
train7976,0.73565411127,0.587043080183
train7977,0.219994986682,0.00951362859342
train7974,0.425589862488,0.706707795691
train7975,0.0216543040668,0.545940801525
train7972,0.702845254967,0.216319389196
train7973,0.213406657151,0.12936480136
train7970,0.408117929901,0.781178622733
train7971,0.401525311818,0.767855398404
train7978,0.141495024593,0.223929035843
train7979,0.698506279294,0.59136412409
valid1732,0.269840478554,0.903001178685
train16511,0.691886435088,0.224621010138
valid1733,0.368883399727,0.122752727194
train5,2.43752806407e-74,0.601215909506
train19947,0.0376759012904,0.693086324153
train19946,0.854506117922,0.617705477275
train19945,0.954492898531,0.918701474638
train19944,0.075252006451,0.113202140099
train19943,0.13820281902,0.00580991964514
train19942,3.47716714234e-06,3.05509580012e-49
train19941,0.609889062432,0.521792146963
train19940,0.740935636952,0.00415312312836
train19949,0.00660942765859,6.31371246614e-08
train19948,0.771558432982,0.580045515869
train12146,0.505096262444,0.812577149895
train12147,0.553690147646,0.789456167143
train12144,0.912463426037,0.323052784133
train12145,0.919686188077,0.241544819173
train12142,0.0946269887741,0.17692657715
train12143,0.444068065372,2.57558497512e-52
train12140,0.594564677062,0.599744817015
train12141,1.07626564193e-74,0.539758305405
train12148,0.623669468067,2.57001081118e-19
train12149,0.574150133496,0.797908437664
train21939,0.636288976845,0.341597510109
train21938,0.113679556287,0.0344696568662
train21935,0.160008816584,1.99497551167e-28
train21934,0.146289628549,0.966574158594
train21937,0.389781924504,0.325602194117
train21936,0.963052180605,0.179086114636
train21931,0.450850002522,0.68002918436
train21930,0.413444290643,7.70860203854e-54
train21933,0.123686624748,0.025993275592
train21932,0.396810629173,0.794353792676
train17530,0.00122189050678,0.00927395332153
train17531,0.532962332128,0.780837835068
train17532,0.726438813204,0.675595823753
train17533,0.0415487918822,0.562862169464
train17534,0.900281934872,0.432706470286
train17535,0.425223776789,0.602671756701
train28879,0.789251003108,0.732202575009
train28878,0.689421327351,0.8149675962
train28877,0.081807996114,0.581599507937
train28876,0.626260686486,0.0108026072853
train28875,0.853040930672,0.489571846103
train28874,0.370621271989,0.606293459468
train28873,0.673823529204,5.23951863723e-08
train28872,0.670691422923,0.570482967961
train28871,0.751515076709,0.519169232257
train28870,0.79428117919,5.95000488528e-40
train16521,0.529377854648,0.379038381454
train27698,0.00834592853929,0.0133575692117
train27699,0.305948508941,0.550640883269
train27692,0.288064722779,0.683326399095
train27693,0.245970155057,0.708214166568
train27690,0.333633129941,0.127844061202
train27691,0.599730437081,0.789533518229
train27696,0.276452439263,0.359246226159
train27697,0.6850442546,0.791838808139
train27694,0.887646413329,0.270430160761
train27695,0.412904738183,0.208320564657
valid1419,0.570004039901,3.944656064e-05
valid1418,0.425613759698,0.492995393433
valid1413,0.84253990157,0.260467153606
valid1412,0.567629985139,2.13252647617e-05
valid1411,0.319987151894,0.181323729139
train3768,7.31092643852e-08,0.0259903967473
valid1417,0.00813943048688,3.38518394749e-23
valid1416,3.22497117814e-33,0.246174791297
valid1415,0.339598769932,0.0483781671094
valid1414,0.597438924637,0.616249026276
train17398,2.07838761477e-98,0.294986160161
train17399,0.169441613545,0.167977283495
train17394,0.335120556964,0.216048524845
train17395,0.709385654178,0.862473561336
train17396,0.840201407478,0.808377660241
train17397,0.690019989424,4.3264041728e-145
train17390,0.60733992908,0.528386246056
train17391,0.315586920277,0.141961096042
train17392,0.612887451327,0.340350416652
train17393,0.735044766277,0.761858403994
train18719,0.000124371274928,0.21946596348
train18718,0.0705427612731,0.95598527519
train18715,5.22905038468e-20,0.862418293823
train18714,0.640661829841,0.805486618066
train18717,0.913860215017,0.636867401668
train18716,0.89917337459,0.940070016081
train18711,0.836542422907,0.671303304237
train18710,0.401876861959,0.177770226912
train18713,0.729026763373,1.15779346443e-96
train18712,0.529313351259,0.603782186304
train14841,0.917046569126,0.441734123451
train14840,0.42448847795,1.98954374738e-17
train14843,0.92741538771,0.493521280292
train14842,0.590342438923,0.805544842485
train14845,0.603674205887,0.0168072430176
train10545,0.120365151738,0.829258550804
train10546,0.0816814424029,0.215049936701
train10547,4.63729274935e-11,0.213329487376
train14849,0.330373836134,0.817809252298
train14848,0.000511529970104,0.0123231787898
train27526,0.237426421578,0.311556866719
train27527,0.0905823003824,0.437163002742
train27520,0.950875440279,0.304998948433
train27521,0.061920311522,1.14648903011e-17
train27522,0.264859018417,0.105541323796
train27523,0.821399024032,0.910982491231
valid364,0.899590043014,0.572420471024
valid1738,3.09265728697e-05,0.787537572968
train22349,0.309298378189,0.587321218876
train22348,0.924666704372,0.906223012312
train1613,0.859651450407,0.103594836968
train22343,0.426535186206,0.190381818554
train22342,0.141187419729,0.802614714533
train22341,0.141174687474,0.00373176362834
train1612,0.113212248109,0.876618167229
train22347,0.921578472667,0.608821686611
train22346,0.617736158524,0.601284616363
train22345,0.269035664403,0.00160408914882
train22344,0.616060014226,6.07361808679e-08
