SampleID,Number of samples,Max A,Max B,Min A,Min B,Mean A,Mean B,Median A,Median B,Sd A,Sd B
train14281,1351.0,58502.0,36574.0,-30706.0,-23778.0,-0.0014803849000740192,-0.0014803849000740192,-203.53153153153562,-1848.2942942942973,9996.308381439856,9996.2987293153692
train5491,1121.0,33819.0,21796.0,-28003.0,-30335.0,0.0053523639607493305,-0.01159678858162355,1036.0125125125123,-764.52952952952967,9995.5321701660378,9995.5359066644196
train7220,1456.0,4419.0,29278.0,-30970.0,-65810.0,0.015796703296703296,0.004120879120879121,4395.7430952691811,637.38018018017465,9996.570035209299,9996.5551177648522
train5922,797.0,15694.0,22854.0,-35522.0,-49242.0,-0.0087829360100376407,-0.005018820577164366,2451.0240240240259,1708.7267267267234,9993.7255299790577,9993.7176415283284
train3752,1686.0,1.0,13674.0,0.0,-61101.0,0.79774614472123373,-0.0023724792408066431,0.99987310730805146,163.60210210210062,0.40168051148100559,9997.0355099372246
train11928,1021.0,45330.0,8720.0,-11382.0,-22584.0,0.0068560235063663075,0.0039177277179236044,-2859.5885885885878,4618.9879879879882,9995.0917439796394,9995.113868283117
train10882,1323.0,3.0,1.0,1.0,0.0,2.6553287981859413,0.025699168556311415,2.9995129961422093,1.3201719951138106e-05,0.51053151498708194,0.15823628310797125
train2719,6547.0,23.0,113848.0,1.0,-50634.0,13.779746448755155,-0.003665801130288682,15.993292684379698,-10.410836368288102,5.1193245145651316,9999.2360913194298
train6153,1625.0,44712.0,39271.0,-15955.0,-87054.0,-0.0018461538461538461,0.0061538461538461538,-2471.6042102708761,-2612.091685435435,9996.9165269172063,9996.9203609892902
train4737,806.0,51347.0,36070.0,-120838.0,-31244.0,-0.0049627791563275434,-0.012406947890818859,-1945.8948948948951,-1191.9039039039089,9993.8112605322731,9993.7987542670144
train4592,5325.0,297325.0,628362.0,-10983.0,-1536.0,0.0030046948356807512,-0.0092018779342723008,-1458.1712962962952,-982.25238090202879,9999.0583113226403,9999.0561333013138
train4575,2125.0,86850.0,391145.0,-211447.0,-591.0,0.0061176470588235297,-0.012705882352941176,714.19416394418352,-569.95299781282063,9997.6454471080488,9997.6356515200514
train11340,3893.0,46004.0,33734.0,-24469.0,-19145.0,0.0010274852298998202,0.0059080400719239657,-2402.9795795795776,-1603.3577577577569,9998.7142940497379,9998.7103796087194
train8627,1697.0,28519.0,49858.0,-49102.0,-27349.0,0.0011785503830288745,0.0029463759575721863,713.96567996567785,-2170.42421588255,9997.0545748268723,9997.0464674558862
train5238,690.0,30036.0,114236.0,-31509.0,-6210.0,0.0057971014492753624,0.0028985507246376812,526.43543543543274,-2617.8255314137673,9992.7466156509854,9992.7472537962494
train13128,2984.0,7.0,1.0,1.0,0.0,4.0747319034852545,0.28820375335120646,4.0031132827742999,0.00020265086178457173,0.43100931544564186,0.45292642879995471
train5608,3153.0,69929.0,29217.0,-60086.0,-75700.0,0.00063431652394544877,0.0053916904535363146,-381.91466466465863,621.00371800371795,9998.4174356688709,9998.4135290382783
train15582,2878.0,74737.0,3.0,-22475.0,1.0,0.00069492703266157052,1.1792911744266852,-1334.5525525525527,1.0001390389202025,9998.2601657787764,0.5116725609103272
train12256,2269.0,35430.0,1.0,-33407.0,0.0,-0.011018069634200088,0.21551344204495373,443.02627627627953,0.00013749704760940707,9997.802472706866,0.41117806160214182
train15383,5903.0,10464.0,66260.0,-37724.0,-33127.0,0.0028798915805522615,-0.087582585126207008,2979.9624239624191,-2.1452702702666429,9999.1581003636511,9999.2009764781051
train3886,681.0,15.0,50832.0,1.0,-24136.0,8.4096916299559474,0.17327459618208516,6.9970267296999955,-5362.3110318239032,4.4064256970092197,9992.6927986364353
train4345,1025.0,26368.0,10876.0,-37503.0,-57068.0,-0.0039024390243902439,-0.00097560975609756097,-21.144394394392293,4958.9549549549483,9995.1248506695738,9995.1182973757604
train3969,530.0,30358.0,31715.0,-29038.0,-22244.0,0.0018867924528301887,-0.016981132075471698,-499.38138138137947,-1385.9748081414753,9990.5573515362994,9990.5622555855462
train13462,1630.0,28232.0,1.0,-32178.0,0.0,0.0030674846625766872,0.44907975460122701,-1096.1781781781756,0.0004079803634369336,9996.9207464308711,0.49740037053517339
train15666,587.0,26032.0,8.0,-36553.0,1.0,-0.0034071550255536627,4.9522998296422491,-154.7167167167172,3.0001467265310917,9991.4733972196427,2.1314008299323777
train10018,2099.0,60150.0,113007.0,-353797.0,-19862.0,-0.0085755121486422101,0.0061934254406860413,825.00466211130538,-1853.5289289289292,9997.6257089861956,9997.6178839969816
train499,929.0,68673.0,47059.0,-4204.0,-9876.0,0.31646932185145316,0.0021528525296017221,-4182.352759277288,-3424.506506506506,9994.500493851192,9994.6099434891767
train1043,4808.0,50642.0,23231.0,-15847.0,-27350.0,0.0089434276206322803,-0.0012479201331114808,-3781.9567901234559,1885.1643916643914,9998.9576587442025,9998.963757478894
train850,530.0,22205.0,23595.0,-22897.0,-11800.0,-0.0018867924528301887,-0.011320754716981131,-165.41141141140906,-4164.7422422422433,9990.560815750232,9990.5603856210037
train9042,2124.0,68436.0,41449.0,-20322.0,-274651.0,0.0075329566854990581,-0.010828625235404897,1667.5945945945896,1672.1257573362304,9997.6498575015667,9997.6506559677055
train7607,5606.0,23834.0,31137.0,-404049.0,-78338.0,-0.0076703531930074923,-0.00017838030681412772,1353.2186407186387,286.44888069888873,9999.1030022124069,9999.1111575100622
train5959,1080.0,26191.0,67857.0,-71877.0,-23789.0,-0.012962962962962963,-0.014814814814814815,1011.3783783783729,-1966.8856356356314,9995.3751370978371,9995.3631595115821
train11797,1179.0,34198.0,48813.0,-31208.0,-16274.0,0.0059372349448685328,-0.017811704834605598,-297.28153153153562,-2380.3035535535532,9995.7503474449786,9995.7515409829757
train5881,949.0,47970.0,107109.0,-54563.0,-15751.0,-0.001053740779768177,0.012644889357218124,-166.11311311311511,-1386.5875875875877,9994.7300036118577,9994.7314299086847
train9826,594.0,24807.0,27892.0,-46826.0,-14433.0,-0.020202020202020204,0.010101010101010102,821.77627627627226,-5006.2607607607588,9991.5848326281775,9991.5845890041164
train9544,1097.0,38082.0,10564.0,-76946.0,-86621.0,-0.0036463081130355514,0.019143117593436645,873.49329329328975,2873.8355855855903,9995.4570441024389,9995.447705243474
train5305,3939.0,30339.0,481462.0,-55843.0,-36958.0,0.0081238893120081247,-0.00076161462300076163,266.42085835835792,341.1200668123729,9998.7281309191949,9998.722395169716
train1626,530.0,25588.0,62101.0,-30491.0,-33765.0,-0.009433962264150943,-0.018867924528301886,-991.98648648648668,61.591591591590259,9990.5598591826183,9990.5378781116451
train8638,6523.0,27357.0,36721.0,-29308.0,-58167.0,-0.0018396443354284839,0.0012264295569523226,-1177.8074741408052,2.6565315315376665,9999.2313558033038,9999.2293068644522
train5976,821.0,38668.0,23788.0,-33232.0,-22560.0,-0.0036540803897685747,-0.0060901339829476245,1593.4379379379388,-74.183516850184489,9993.9000345874247,9993.9118143593114
train4124,1107.0,34260.0,31009.0,-39224.0,-136505.0,0.015356820234869015,0.0054200542005420054,158.71631631631536,633.46336336335366,9995.4726230534234,9995.4790101900817
train11031,4078.0,31309.0,1441.0,-70681.0,-548080.0,0.0029426189308484553,0.4163805787150564,448.82927371816027,26.833232819317402,9998.7694845657952,9998.7956565971126
train7000,4325.0,23396.0,40132.0,-29574.0,-37219.0,0.0057803468208092483,-0.0064739884393063586,1156.1557807807794,-133.54808379808335,9998.8451700681671,9998.8318471214588
train15654,3015.0,52652.0,43490.0,-18204.0,-30439.0,-0.00033167495854063018,-0.0086235489220563843,-3904.6249106249111,-470.86724224224173,9998.3460074774412,9998.3407173933738
train11919,776.0,30686.0,23500.0,-30767.0,-28104.0,-0.019329896907216496,0.0077319587628865982,-286.55805805805721,-132.46246246246301,9993.5557918248996,9993.5503147915424
train4153,1741.0,27393.0,25386.0,-33892.0,-52221.0,-0.0028719126938541069,0.0063182079264790351,1995.6126126126146,542.4378378378351,9997.1152918202861,9997.1251186578102
train7562,812.0,31346.0,21826.0,-26324.0,-30711.0,-0.0061576354679802959,-0.0073891625615763543,-433.11411411411245,-372.06576576576845,9993.855274245916,9993.8389703095327
train3078,875.0,112812.0,26055.0,-63313.0,-49162.0,0.0091428571428571435,-0.0045714285714285718,2042.9294588706487,530.91291291291054,9994.2727590170725,9994.2805225492666
train13212,2343.0,310140.0,7171.0,-11881.0,-143740.0,-0.0029876227059325651,0.0034144259496372174,-2284.1750206088441,3232.2788818230083,9997.8730345132244,9997.8600853782755
train3245,3203.0,29422.0,16.0,-73774.0,1.0,0.0021854511395566654,8.9950046831095847,808.09409409408545,9.0043570968228526,9998.4239284846662,4.730974190262101
train12206,5949.0,1.0,69202.0,0.0,-20513.0,0.68515716927214654,0.00050428643469490675,0.99977001044223812,-319.00802725803379,0.46445325132580872,9999.1612788380844
train3905,214.0,51252.0,6.0,-23759.0,1.0,-0.02336448598130841,4.1635514018691593,-2284.3793793793811,3.9986565512881302,9976.6141005187219,1.5785887772728131
train325,2401.0,90759.0,38520.0,-42092.0,-38434.0,-0.005414410662224073,-0.014577259475218658,25.095482343658578,78.003094289257604,9997.9328058050087,9997.9204984126809
train3441,1047.0,118066.0,87553.0,-23915.0,-14928.0,-0.02865329512893983,0.014326647564469915,-1424.7881740436087,-1865.6903570236891,9995.2146100709615,9995.2167635197875
train15029,2334.0,34267.0,40407.0,-39651.0,-67790.0,-0.0042844901456726651,-0.0017137960582690661,-135.16561005449492,1485.3695216956119,9997.8525818538801,9997.851521729759
train1068,690.0,26300.0,24619.0,-18938.0,-38330.0,-0.0028985507246376812,-0.0043478260869565218,-122.79579579579513,1399.0735735735725,9992.7550658358869,9992.7407279736235
train10147,1777.0,1.0,20.0,0.0,1.0,0.20090039392234102,12.290939786156443,0.00012583005540752021,11.992458083083083,0.40067371469087953,5.9073023174695907
train6882,1185.0,38277.0,31277.0,-43903.0,-37853.0,0.0050632911392405064,-0.022784810126582278,-931.25075075075165,388.20745745745626,9995.778224694357,9995.7852106123228
train7714,1477.0,384057.0,17134.0,-271.0,-26682.0,-0.0033852403520649968,0.004062288422477996,-270.86967726534124,-453.80380380380484,9996.612777757442,9996.6100136181594
train1827,907.0,26505.0,24299.0,-40420.0,-26670.0,-0.005512679162072767,-0.020948180815876516,3191.7867867867899,-356.42467467467577,9994.4884628994532,9994.4626214806594
train4266,2146.0,33317.0,22888.0,-29968.0,-80596.0,0.0069897483690587138,-0.0046598322460391422,-328.89151651651855,948.75828769947373,9997.6663748414394,9997.668826602905
train2335,7961.0,168939.0,41221.0,-26186.0,-35303.0,0.00075367416153749526,-0.0018841854038437382,-1911.346440190192,-1742.6520156520203,9999.3656236667539,9999.3682674403317
train6869,518.0,33089.0,44557.0,-29029.0,-19488.0,-0.0096525096525096523,0.0019305019305019305,40.234234234238102,-1441.2857857857853,9990.3130184429447,9990.3370644917923
train2301,530.0,25578.0,35026.0,-24504.0,-23832.0,-0.020754716981132074,-0.0037735849056603774,954.76776776776751,29.351351351353514,9990.5616686093363,9990.5635554108176
train2168,539.0,1.0,28575.0,0.0,-27296.0,0.17625231910946196,0.057513914656771803,0.00010708907105303497,606.64293043042983,0.38103469542549212,9990.6520760122621
train14820,5863.0,86127.0,40596.0,-51411.0,-53510.0,0.0037523452157598499,-0.0035817840695889476,315.1667087648359,-503.11916461916684,9999.1431745147311,9999.1554840985045
train12294,2378.0,6.0,34116.0,1.0,-77833.0,2.6568544995794787,0.0092514718250630776,2.0026872365928159,441.65115115114895,1.8059793770607615,9997.9009043281458
train8026,694.0,20549.0,45678.0,-56488.0,-21820.0,0.014409221902017291,0.017291066282420751,1540.3708708708727,-1989.5065065065028,9992.7885876624841,9992.8038059695791
train10317,2376.0,4.0,33766.0,1.0,-42032.0,3.1763468013468015,-0.0025252525252525255,3.9993445682683899,138.69909909910058,1.3051166289195368,9997.8979781068647
train3869,672.0,19090.0,19251.0,-27752.0,-33719.0,0.0059523809523809521,-0.001488095238095238,3143.0888888888921,3370.6046046046031,9992.5385379047839,9992.5425622625535
train3033,6570.0,1.0,12226.0,0.0,-26748.0,0.77519025875190262,0.062252663622526634,0.99985485190668777,-761.44673806816934,0.41745696962449769,9999.3174404007586
train15903,2137.0,39450.0,1.0,-13843.0,0.0,0.0042115114646700987,0.21853065044454842,-3212.528073528073,0.00013996031960103819,9997.6643222927723,0.41324932578387746
train14807,4386.0,65779.0,13300.0,-11549.0,-8804.0,0.010259917920656635,0.045371637026903784,-5691.9909909909911,-7146.7531531531531,9998.8551324408691,9998.7143501410446
train8283,4105.0,36398.0,39627.0,-34630.0,-96840.0,-0.0060901339829476245,-0.0065773447015834352,-1651.3292383292378,-111.51368676369133,9998.7920099959683,9998.7832200140037
train12877,3472.0,36551.0,58099.0,-42928.0,-22931.0,-0.0040322580645161289,0.0043202764976958529,-81.036301006893424,-1303.3015873015854,9998.5632255849978,9998.5605969954559
train10960,4731.0,31955.0,19.0,-100895.0,1.0,0.0033819488480236735,10.628196998520398,2130.9064064064019,10.003847090333577,9998.9428294074569,4.7478148256167723
train2763,897.0,29082.0,31252.0,-56817.0,-34393.0,-0.002229654403567447,0.010033444816053512,678.29329329329391,88.695445445440782,9994.4258143154257,9994.4202595405241
train3292,4532.0,1.0,23066.0,0.0,-25692.0,0.50551632833186233,0.0068402471315092677,0.99951042268807433,-1692.9958529958537,0.49996956919571273,9998.8962798754874
train7555,2432.0,36392.0,87012.0,-34751.0,-18531.0,-0.0061677631578947369,0.0037006578947368419,84.619786453115609,-1555.1830466830443,9997.9400445090105,9997.9439487676755
train5967,5014.0,7043.0,39862.0,-95558.0,-38640.0,0.00019944156362185878,0.0041882728360590343,5614.4848484848617,203.36323823823705,9999.0008321833229,9999.0050331597176
train6877,602.0,23563.0,29316.0,-57733.0,-26645.0,-0.0099667774086378731,0.0016611295681063123,790.8972305638963,-1073.231731731732,9991.682760772941,9991.6939941178243
train5406,5768.0,126404.0,444223.0,-144277.0,-55133.0,0.0015603328710124826,-0.0038141470180305132,8.4795716769631806,-1327.5482127288576,9999.1359485149496,9999.13174009678
train12192,3939.0,117037.0,34493.0,-19231.0,-51926.0,0.0033003300330033004,-0.0043158161970043157,-713.34429985541124,17.46657371657291,9998.7275911350735,9998.7294073341272
train6789,2006.0,67911.0,48347.0,-33572.0,-55971.0,0.0039880358923230306,-0.0094715852442671979,-23.690940940950895,-380.97754897754828,9997.5091076184217,9997.5117212514724
train10921,1620.0,1.0,23793.0,0.0,-50481.0,0.33703703703703702,0.0067901234567901234,0.00025444438852260086,1339.7987987987981,0.47269765464018831,9996.8988514563825
train6704,950.0,67730.0,27388.0,-80091.0,-33819.0,-0.0094736842105263164,-0.012631578947368421,-16.459346734117247,-662.65548882215319,9994.7240915507973,9994.7249664825667
train15911,622.0,27839.0,22607.0,-36205.0,-29560.0,-0.014469453376205787,0.0064308681672025723,625.10810810810653,735.85035035035378,9991.9656115675662,9991.953637559347
train1676,3116.0,12.0,61227.0,1.0,-16875.0,6.8510911424903727,0.075738125802310652,7.997795092389687,-3247.028658485382,3.3670849893422985,9998.3987115261843
train8181,514.0,77661.0,29260.0,-9615.0,-30628.0,-0.019455252918287938,0.023346303501945526,-3485.0040040040021,-504.15615615615388,9990.2622124522586,9990.2662208211059
train5066,3254.0,34355.0,16444.0,-29234.0,-54154.0,-0.00092194222495390287,-0.00061462814996926854,-685.78528528528113,1438.686019352687,9998.462421973969,9998.4637394629044
train3812,2214.0,51656.0,119767.0,-15136.0,-10880.0,0.0099367660343270096,-0.0045167118337850042,-2391.0300300300278,-2281.3611111111122,9997.7419417113215,9997.7374198711386
train2944,7407.0,9865.0,55318.0,-39769.0,-98747.0,-0.0063453489941946804,0.001215066828675577,2472.0678678678692,38.120870870872025,9999.322997555244,9999.3298125970341
train6164,5565.0,33294.0,262536.0,-154762.0,-3960.0,-0.00035938903863432165,0.0012578616352201257,2126.7427427427492,-2366.8335001668338,9999.1047034621715,9999.0948757759779
train4544,4067.0,49505.0,453163.0,-266739.0,-11856.0,0.0034423407917383822,-0.0046717482173592329,36.18790700812589,-438.34083543419774,9998.766791871758,9998.7653144206797
train14477,1647.0,26427.0,13492.0,-40807.0,-26936.0,-0.011536126290224651,-0.024893746205221615,1374.0905905905875,-671.96396396396449,9996.9661331882071,9996.9781124437559
train11956,4878.0,38504.0,58089.0,-41923.0,-71501.0,-0.0012300123001230013,0.0014350143501435015,-736.70095095095223,-5339.8892017016879,9998.9779214864338,9998.9727622144201
train15761,2409.0,31390.0,35133.0,-51958.0,-36816.0,-0.0070568700705687009,0.0033208800332088003,168.10432654876502,159.59219219219523,9997.9204549427377,9997.9390207434462
train2186,530.0,20730.0,27228.0,-83752.0,-30103.0,-0.0056603773584905656,0.0075471698113207548,-213.46396396396813,140.68068068068169,9990.5509343412123,9990.5805931698633
train8981,1740.0,37708.0,43665.0,-38015.0,-47286.0,-0.0068965517241379309,-0.0034482758620689655,137.06206206206602,-111.04854854854543,9997.1366136692304,9997.1272130438174
train14660,2937.0,48796.0,109455.0,-23404.0,-6549.0,0.008171603677221655,-0.0010214504596527069,-1099.6648956648955,-3237.574505540023,9998.2984904799741,9998.3049396377446
train662,1233.0,24600.0,77509.0,-39756.0,-25292.0,-0.029197080291970802,0.0008110300081103001,-135.27344652344371,-712.66752466752166,9995.9810990295773,9995.9275556340999
train7687,1167.0,41638.0,45087.0,-26467.0,-21491.0,-0.011139674378748929,0.0,-1660.4866116116104,-2122.4001501501502,9995.7268965775675,9995.7247537227177
train11323,1453.0,77619.0,35877.0,-7158.0,-19507.0,0.011011699931176875,-0.00068823124569855469,-4138.3320820820818,-657.59059059059291,9996.5461897890691,9996.5617742088816
train5660,705.0,33966.0,140430.0,-24551.0,-6926.0,-0.0070921985815602835,0.0,-1516.1549049049008,-2636.1064397731061,9992.9073097201781,9992.9219946664925
train14711,1565.0,39015.0,3.0,-32665.0,1.0,0.051757188498402558,1.2562300319488817,-3284.8051572699474,1.0003436913308159,9996.848532959335,0.43801159567747056
train10680,544.0,87626.0,65363.0,-15375.0,-7280.0,-0.001838235294117647,-0.011029411764705883,-1610.6021021021024,-3826.0035035035039,9990.8052687096351,9990.7907859833649
train15099,752.0,30635.0,39419.0,-32392.0,-98389.0,0.0026595744680851063,0.010638297872340425,94.889961389959353,-1456.4274274274276,9993.3495888671823,9993.3664945054315
train3982,1907.0,34271.0,86301.0,-30002.0,-28873.0,0.0068169900367068695,-0.0068169900367068695,-784.80668168168586,-1633.9839172505826,9997.3703684865977,9997.3765908865262
train12010,3115.0,61826.0,110589.0,-46748.0,-24772.0,-0.0019261637239165329,0.0057784911717495991,615.00742409075212,-1103.4719919919939,9998.393539888657,9998.3973360340242
train6088,719.0,34526.0,43025.0,-39430.0,-31706.0,-0.027816411682892908,0.0083449235048678721,268.6036036036021,161.27327327327112,9993.0648207168269,9993.0448128367188
train12314,5998.0,1.0,33929.0,0.0,-32555.0,0.52717572524174727,-0.0030010003334444814,0.99955110075287179,-99.128378378376965,0.49926093373863778,9999.1694621254155
train4636,2397.0,42297.0,28262.0,-12321.0,-35696.0,-0.0020859407592824365,0.0062578222778473091,-1673.4969969969966,613.63248963248975,9997.9105743097043,9997.9110586811712
train15946,1163.0,20683.0,5.0,-20504.0,1.0,0.0094582975064488387,2.7953568357695615,3130.0818318318334,2.0028637660216608,9995.6900835653214,1.167522281438498
train7631,1888.0,14147.0,34255.0,-37758.0,-149697.0,0.01059322033898305,-0.0084745762711864406,-1692.4494494494513,871.11851851852839,9997.3572774372187,9997.3549730693958
train1254,1853.0,54347.0,156986.0,-45203.0,-13116.0,-0.0070156502968159737,-0.0048569886670264432,-515.11461461461261,-2149.4014639639649,9997.2997747513418,9997.31178457225
train13403,5795.0,71157.0,30082.0,-8142.0,-30282.0,0.0022433132010353752,0.014840379637618637,-3813.6734234234232,-53.523546880212699,9999.135075821976,9999.1536022369364
train7366,1300.0,33241.0,250370.0,-21873.0,-8704.0,0.0053846153846153844,0.022307692307692306,-963.88488488488474,-2166.6388888888882,9996.1433795147732,9996.156207507318
train3839,1518.0,27866.0,25802.0,-27501.0,-45007.0,0.12516469038208169,-0.027009222661396576,-9018.3610877544197,-2525.1128151612024,9997.0438421809304,9996.8038638698054
train4908,1923.0,84856.0,26284.0,-33763.0,-68881.0,-0.0031201248049921998,-0.0062402496099843996,214.54576451451044,1234.5207290623875,9997.4018043301567,9997.4028831840842
train13816,7244.0,101133.0,1.0,-82752.0,0.0,0.0,0.92490336830480402,-75.299428460711852,0.999959362347422,9999.3057909782365,0.26354720185050035
train12007,817.0,31670.0,39070.0,-34311.0,-38446.0,-0.014687882496940025,-0.0085679314565483469,-32.582582582581381,-1766.3998283998283,9993.8749246514035,9993.8877534994972
train6017,4013.0,36265.0,37659.0,-37937.0,-20590.0,0.0084724644904061799,-0.0087216546224769508,177.87117117117924,-1931.6616616616648,9998.7592456991697,9998.7549874447996
train8421,1067.0,10854.0,8837.0,-18959.0,-28602.0,-0.020618556701030927,-0.0093720712277413302,3236.6143643643654,4274.238988988991,9995.3051230023993,9995.3191083008005
train11528,1231.0,320509.0,13191.0,-1326.0,-101740.0,-0.010560519902518278,0.0040617384240454911,-1009.2448683439537,1433.2940940940898,9995.9429105050131,9995.9373931601313
train758,3075.0,55070.0,34214.0,-6983.0,-30876.0,-0.0045528455284552845,-0.0013008130081300813,-4117.0776053831605,-163.4887387387339,9998.376994698152,9998.3746803394715
train4939,1730.0,24259.0,28633.0,-39446.0,-22516.0,-0.0034682080924855491,0.0034682080924855491,632.67117117117596,-1242.3168168168158,9997.1079778791627,9997.1158339630965
train7213,1537.0,26602.0,76732.0,-42352.0,-21395.0,0.004554326610279766,0.01040988939492518,718.36636636636831,-906.85510510510085,9996.728349817462,9996.7555906661146
train14808,3272.0,49521.0,64655.0,-36153.0,-39611.0,0.0079462102689486554,-0.0012224938875305623,-1057.2476476476504,-275.41310541310389,9998.4775169841978,9998.470478382631
train14976,540.0,21393.0,26757.0,-43068.0,-36695.0,-0.0018518518518518519,-0.025925925925925925,1809.5030030030102,154.58491825158853,9990.7391667556112,9990.7498613427651
train11456,3775.0,36963.0,1.0,-31660.0,0.0,-0.0031788079470198675,0.15178807947019868,2755.9686144477896,8.9564892812862796e-05,9998.685834654596,0.35881535418783428
train9654,5126.0,64979.0,1417.0,-2270.0,-72857.0,-0.0091689426453374946,-0.40987124463519314,-2259.2141296371074,1416.1316872871928,9999.0197487031255,9998.9661801724797
train14387,1235.0,30042.0,14209.0,-34396.0,-23314.0,-0.095546558704453444,0.0056680161943319842,276.21260149037789,-2251.9156656656651,9996.0507759192751,9995.9709098989897
train695,7586.0,135388.0,84458.0,-38305.0,-14283.0,0.0050092275243870284,0.0,-2045.2769476793901,-3638.8905810572464,9999.3344986292632,9999.3414787261336
train13263,1169.0,14517.0,1.0,-58807.0,0.0,-0.0042771599657827203,0.16253207869974337,76.062062062070254,9.7134928595602778e-05,9995.7331959201128,0.36893820904493463
train14868,2386.0,25379.0,32672.0,-83610.0,-39867.0,0.0054484492875104774,0.002933780385582565,117.42481005595344,-92.339475839474204,9997.9028563133343,9997.9068404685095
train4726,525.0,14069.0,40812.0,-18648.0,-7636.0,0.0095238095238095247,-0.011428571428571429,2049.8418418418423,-3024.7914581247919,9990.4719912288601,9990.4819221126654
train2975,847.0,3.0,1.0,1.0,0.0,1.2314049586776858,0.65761511216056667,1.000273958168695,0.99973941625647189,0.45925434675866889,0.47450761471088759
train5114,6254.0,42000.0,101716.0,-46264.0,-23689.0,-0.001439078989446754,0.00079948832747041895,1002.404881071544,-1229.1584649165288,9999.2064224371206,9999.203539988659
train2000,314.0,39257.0,58477.0,-12697.0,-6254.0,-0.006369426751592357,-0.070063694267515922,-2807.1911911911916,-4092.5973830973826,9984.023619608588,9984.1197505109703
train14815,1448.0,60128.0,32631.0,-22130.0,-40584.0,0.0027624309392265192,0.021408839779005526,-1527.2705562705596,-106.87837837837577,9996.5513965856298,9996.5478775657448
train14839,3510.0,1.0,36361.0,0.0,-36306.0,0.12193732193732194,-0.22336182336182336,6.9504936474436806e-05,-8.6167153232101086,0.32721340353976902,9998.5569996608447
train14332,5012.0,13823.0,204193.0,-61719.0,-26841.0,0.0011971268954509178,0.0073822825219473261,-1525.3864390706478,-1172.5841982333257,9999.0020771627424,9999.0010931532124
train10898,5722.0,49837.0,9821.0,-56900.0,-127649.0,-0.0010485844110450892,0.0041943376441803569,-502.16278042748735,1564.5435435435356,9999.1271377181674,9999.1303690894056
train12503,642.0,36448.0,21792.0,-44585.0,-20332.0,0.0093457943925233638,0.014018691588785047,108.87687687687867,982.99699699699704,9992.225761545551,9992.1988492264645
train14841,5053.0,42394.0,49350.0,-167242.0,-38508.0,-0.00039580447259054025,-0.0017811201266574313,-245.65223760346183,-148.1770270270259,9999.0082016974684,9999.0130273182331
train3439,3646.0,82361.0,52314.0,-40715.0,-20075.0,0.007679648930334613,0.0019199122325836533,-382.04616616616198,-3048.2818294484991,9998.6279384804893,9998.6356551589142
train11160,4624.0,24817.0,12.0,-57942.0,1.0,0.013624567474048443,6.6784169550173011,1567.4370870870887,7.9988824583419182,9998.8989890658868,3.0003173856083678
train9427,691.0,10913.0,55654.0,-48411.0,-26078.0,-0.026049204052098408,-0.0043415340086830683,2799.7452452452426,-531.63663663663738,9992.7523797890044,9992.7583816375391
train7086,1126.0,129493.0,57082.0,-47181.0,-116767.0,0.0053285968028419185,0.0053285968028419185,-2940.4964392964421,-1476.7472472472436,9995.558638669645,9995.5471475914183
train11163,510.0,37218.0,20911.0,-25266.0,-41661.0,-0.0078431372549019607,0.017647058823529412,-779.02702702702663,680.01301301300919,9990.1852798348355,9990.1962053433763
train12748,1086.0,7.0,31533.0,1.0,-58026.0,3.7440147329650091,-0.0027624309392265192,3.0016784155756966,200.79729729730025,1.9573811044343383,9995.4014474996147
train13715,1950.0,47873.0,60754.0,-47345.0,-84561.0,0.012307692307692308,-0.0010256410256410256,116.69760669760977,-499.39989989990136,9997.4523893738733,9997.429017194625
train8175,1460.0,46177.0,64527.0,-58163.0,-38979.0,-0.00068493150684931507,0.0054794520547945206,-627.16666666666151,1674.8205705705741,9996.5791257371056,9996.5709681814242
train13003,3643.0,19714.0,39644.0,-77196.0,-37463.0,-0.014273950041174856,0.0035684875102937139,1701.330488383117,-243.07118229340915,9998.6313516222363,9998.6228215147494
train35,6323.0,66624.0,35097.0,-60114.0,-41900.0,-0.015024513680215087,0.00047445832674363435,-3349.9586631274137,324.20568783068666,9999.2457083195204,9999.2069974280985
train7012,1037.0,44640.0,42359.0,-15889.0,-22330.0,0.0077145612343297977,0.00096432015429122472,-3383.3087087087069,-961.26126126126292,9995.1725890934467,9995.1680094013973
train5484,2472.0,133758.0,32610.0,-110161.0,-32306.0,-0.0016181229773462784,-0.0064724919093851136,-308.96851534313635,103.26426426426769,9997.9832311789924,9997.9722980599126
train8487,1634.0,60526.0,65666.0,-27971.0,-8449.0,-0.0024479804161566705,0.0048959608323133411,-415.96146146145958,-3478.3243243243232,9996.9318532524831,9996.9405387155839
train5578,1117.0,24233.0,31086.0,-95189.0,-58870.0,0.0089525514771709933,-0.0089525514771709933,461.31059631060845,-216.25675675675666,9995.5226646344745,9995.5331669139887
train7327,4897.0,12252.0,107398.0,-45164.0,-5196.0,0.001225239942822136,0.0016336532570961813,4919.4141604290835,-928.31720181720289,9998.9764917301127,9998.9816914236399
train13875,1141.0,176013.0,14555.0,-4479.0,-124047.0,-0.0096406660823838732,-0.0078878177037686233,-2646.1232811759123,1984.0978835978838,9995.6219763910212,9995.6221219427061
train9204,984.0,26924.0,76406.0,-36379.0,-18188.0,0.0071138211382113818,0.01524390243902439,-386.90390390390166,-954.65865865865817,9994.9198824327832,9994.9315853132703
