SampleID,A type,B type
train868,Numerical,Numerical
train1796,Binary,Categorical
train1322,Numerical,Numerical
train1489,Numerical,Numerical
train2134,Numerical,Numerical
train6801,Numerical,Numerical
train4237,Numerical,Numerical
train7402,Numerical,Numerical
train5599,Numerical,Numerical
train2814,Numerical,Categorical
train6057,Numerical,Numerical
train1685,Numerical,Numerical
train7297,Binary,Numerical
train745,Numerical,Numerical
train7670,Numerical,Binary
train4511,Numerical,Binary
train6629,Numerical,Binary
train5748,Numerical,Numerical
train5413,Numerical,Binary
train6857,Numerical,Numerical
train1847,Numerical,Numerical
train6359,Numerical,Numerical
train7010,Numerical,Numerical
train4841,Binary,Categorical
train1385,Numerical,Numerical
train3121,Categorical,Numerical
train7351,Numerical,Numerical
train737,Binary,Numerical
train7508,Numerical,Numerical
train6945,Numerical,Numerical
train4850,Binary,Numerical
train1877,Numerical,Numerical
train1521,Numerical,Numerical
train3496,Numerical,Numerical
train2513,Binary,Numerical
train7529,Numerical,Numerical
train7436,Numerical,Numerical
train841,Numerical,Numerical
train4159,Categorical,Numerical
train6828,Numerical,Binary
train4257,Numerical,Numerical
train6593,Numerical,Numerical
train5886,Categorical,Numerical
train3294,Numerical,Numerical
train1906,Numerical,Numerical
train3976,Binary,Numerical
train5238,Numerical,Numerical
train1620,Numerical,Binary
train3841,Categorical,Numerical
train5028,Categorical,Numerical
train6899,Numerical,Numerical
train4206,Numerical,Categorical
train2631,Categorical,Numerical
train1452,Binary,Numerical
train1049,Numerical,Numerical
train6004,Categorical,Numerical
train5901,Numerical,Numerical
train485,Categorical,Numerical
train2466,Numerical,Numerical
train3206,Numerical,Binary
train2500,Numerical,Numerical
train2708,Numerical,Numerical
train7209,Numerical,Categorical
train3093,Numerical,Binary
train5906,Numerical,Numerical
train7378,Categorical,Binary
train692,Numerical,Numerical
train6223,Numerical,Numerical
train3693,Numerical,Numerical
train212,Numerical,Numerical
train5737,Numerical,Numerical
train4266,Numerical,Numerical
train1863,Numerical,Binary
train4950,Numerical,Categorical
train504,Binary,Numerical
train4651,Numerical,Numerical
train4016,Numerical,Numerical
train1674,Binary,Numerical
train5948,Binary,Numerical
train7113,Numerical,Numerical
train1307,Numerical,Numerical
train5156,Numerical,Categorical
train6050,Numerical,Numerical
train2109,Categorical,Categorical
train5888,Numerical,Numerical
train1630,Numerical,Numerical
train2110,Numerical,Numerical
train4513,Numerical,Numerical
train7807,Categorical,Numerical
train2417,Binary,Binary
train6988,Numerical,Numerical
train4204,Numerical,Numerical
train6526,Numerical,Numerical
train4288,Numerical,Numerical
train3382,Numerical,Numerical
train2106,Numerical,Numerical
train4742,Numerical,Numerical
train6320,Numerical,Numerical
train2944,Numerical,Numerical
train3557,Numerical,Categorical
train5226,Numerical,Categorical
train3161,Numerical,Numerical
train3463,Numerical,Numerical
train411,Numerical,Numerical
train4801,Numerical,Numerical
train2537,Numerical,Numerical
train3727,Categorical,Categorical
train6046,Binary,Numerical
train7046,Numerical,Numerical
train2016,Numerical,Numerical
train5246,Binary,Binary
train134,Numerical,Categorical
train7595,Numerical,Numerical
train982,Binary,Numerical
train3359,Binary,Categorical
train2061,Numerical,Numerical
train3298,Numerical,Binary
train6294,Numerical,Binary
train1154,Numerical,Categorical
train4889,Numerical,Numerical
train2276,Numerical,Numerical
train6597,Numerical,Numerical
train2341,Numerical,Numerical
train1657,Categorical,Binary
train194,Numerical,Numerical
train2619,Numerical,Numerical
train725,Numerical,Numerical
train7282,Numerical,Numerical
train6156,Numerical,Numerical
train5867,Numerical,Numerical
train4052,Categorical,Numerical
train2649,Categorical,Binary
train149,Categorical,Numerical
train4449,Categorical,Numerical
train1950,Numerical,Numerical
train2927,Numerical,Numerical
train6062,Categorical,Numerical
train387,Categorical,Numerical
train3442,Categorical,Numerical
train6797,Numerical,Categorical
train946,Numerical,Numerical
train544,Numerical,Numerical
train1613,Categorical,Numerical
train5037,Numerical,Numerical
train2077,Categorical,Binary
train3099,Numerical,Numerical
train2349,Categorical,Numerical
train1343,Binary,Numerical
train6238,Numerical,Numerical
train7726,Numerical,Numerical
train3632,Numerical,Categorical
train1582,Numerical,Numerical
train7381,Numerical,Categorical
train3138,Binary,Categorical
train5287,Binary,Binary
train6952,Numerical,Categorical
train5928,Numerical,Numerical
train1465,Numerical,Numerical
train4701,Numerical,Binary
train7767,Binary,Binary
train1913,Categorical,Numerical
train4641,Binary,Binary
train2571,Numerical,Numerical
train94,Binary,Categorical
train6942,Numerical,Numerical
train5950,Numerical,Numerical
train481,Numerical,Categorical
train3296,Numerical,Categorical
train2333,Numerical,Numerical
train3006,Numerical,Numerical
train7820,Numerical,Numerical
train838,Numerical,Numerical
train6116,Numerical,Numerical
train26,Categorical,Numerical
train6805,Numerical,Binary
train2528,Binary,Numerical
train5370,Categorical,Numerical
train3598,Numerical,Numerical
train7176,Numerical,Numerical
train1275,Numerical,Numerical
train131,Numerical,Numerical
train4331,Categorical,Binary
train5487,Numerical,Numerical
train3326,Numerical,Numerical
train6671,Numerical,Categorical
train6203,Numerical,Numerical
train5870,Numerical,Numerical
train4627,Numerical,Binary
train4643,Numerical,Numerical
train903,Numerical,Binary
train2886,Binary,Numerical
train5211,Numerical,Numerical
train4086,Categorical,Binary
train2705,Numerical,Numerical
train2700,Numerical,Categorical
train2198,Numerical,Numerical
train6181,Numerical,Categorical
train1007,Numerical,Numerical
train6174,Binary,Binary
train7593,Numerical,Numerical
train5462,Numerical,Numerical
train7723,Categorical,Numerical
train3985,Numerical,Numerical
train2626,Numerical,Numerical
train4674,Binary,Binary
train5321,Numerical,Numerical
train4227,Numerical,Numerical
train1384,Numerical,Numerical
train4164,Numerical,Numerical
train7600,Binary,Binary
train829,Numerical,Categorical
train270,Numerical,Numerical
train1214,Categorical,Binary
train6818,Numerical,Binary
train5215,Binary,Numerical
train5596,Numerical,Numerical
train1503,Binary,Numerical
train2730,Numerical,Numerical
train1320,Binary,Binary
train3532,Numerical,Numerical
train5563,Binary,Numerical
train3823,Numerical,Binary
train3922,Categorical,Numerical
train2688,Numerical,Numerical
train3682,Numerical,Categorical
train4413,Numerical,Numerical
train7217,Numerical,Numerical
train1135,Numerical,Numerical
train4486,Categorical,Numerical
train3229,Binary,Categorical
train4228,Numerical,Numerical
train5503,Categorical,Numerical
train5960,Numerical,Binary
train4973,Binary,Numerical
train7430,Numerical,Numerical
train2425,Numerical,Binary
train1192,Categorical,Numerical
train2554,Numerical,Numerical
train4207,Numerical,Numerical
train2909,Numerical,Numerical
train4754,Numerical,Numerical
train5000,Numerical,Binary
train5403,Binary,Numerical
train228,Numerical,Numerical
train7288,Binary,Binary
train5879,Categorical,Numerical
train4184,Categorical,Categorical
train3219,Binary,Numerical
train1865,Binary,Numerical
train7062,Categorical,Categorical
train3249,Numerical,Numerical
train6694,Numerical,Categorical
train5782,Categorical,Numerical
train7480,Binary,Categorical
train4065,Numerical,Numerical
train1765,Categorical,Numerical
train1421,Numerical,Binary
train2958,Numerical,Numerical
train1577,Numerical,Numerical
train2675,Numerical,Numerical
train7144,Binary,Numerical
train4761,Categorical,Numerical
train2523,Numerical,Numerical
train6580,Numerical,Numerical
train7389,Numerical,Categorical
train7287,Binary,Categorical
train5830,Numerical,Categorical
train2997,Binary,Numerical
train6539,Numerical,Numerical
train1457,Numerical,Numerical
train5128,Binary,Categorical
train2094,Numerical,Numerical
train3526,Numerical,Numerical
train2355,Numerical,Numerical
train2599,Numerical,Binary
train6959,Numerical,Numerical
train2841,Numerical,Binary
train2934,Numerical,Numerical
train5580,Numerical,Numerical
train7396,Categorical,Numerical
train5693,Numerical,Numerical
train660,Binary,Numerical
train753,Binary,Numerical
train3176,Binary,Binary
train1261,Numerical,Numerical
train4128,Numerical,Numerical
train3585,Numerical,Numerical
train2371,Binary,Numerical
train6598,Numerical,Numerical
train3885,Numerical,Numerical
train6630,Numerical,Numerical
train1708,Numerical,Numerical
train4475,Categorical,Numerical
train5918,Numerical,Numerical
train7334,Numerical,Numerical
train3733,Numerical,Numerical
train4014,Numerical,Numerical
train4243,Numerical,Binary
train5183,Numerical,Numerical
train6455,Numerical,Numerical
train3654,Categorical,Numerical
train1689,Numerical,Numerical
train3861,Numerical,Numerical
train4800,Numerical,Binary
train2392,Categorical,Binary
train2734,Numerical,Numerical
train7247,Numerical,Numerical
train2397,Numerical,Numerical
train5827,Binary,Numerical
train6292,Numerical,Numerical
train1113,Categorical,Categorical
train420,Numerical,Numerical
train7665,Binary,Binary
train5632,Categorical,Binary
train10,Numerical,Categorical
train1243,Numerical,Numerical
train4657,Numerical,Categorical
train1254,Numerical,Numerical
train5878,Numerical,Numerical
train3802,Numerical,Categorical
train733,Numerical,Binary
train29,Numerical,Numerical
train2408,Categorical,Numerical
train275,Categorical,Numerical
train6348,Categorical,Numerical
train6674,Numerical,Numerical
train5018,Categorical,Numerical
train713,Numerical,Binary
train6721,Binary,Numerical
train1262,Numerical,Numerical
train589,Numerical,Numerical
train255,Numerical,Numerical
train3625,Numerical,Numerical
train6202,Binary,Binary
train6098,Numerical,Numerical
train6861,Binary,Numerical
train5617,Numerical,Numerical
train2000,Numerical,Binary
train580,Numerical,Categorical
train4314,Binary,Numerical
train1985,Numerical,Numerical
train3071,Categorical,Categorical
train7647,Numerical,Numerical
train4264,Numerical,Numerical
train3902,Numerical,Numerical
train3573,Numerical,Numerical
train7701,Numerical,Categorical
train7618,Numerical,Binary
train3244,Numerical,Numerical
train2456,Binary,Categorical
train2426,Numerical,Numerical
train695,Numerical,Numerical
train3156,Numerical,Numerical
train6043,Numerical,Numerical
train1182,Numerical,Numerical
train1540,Numerical,Numerical
train2176,Numerical,Binary
train2821,Numerical,Numerical
train1844,Numerical,Numerical
train3036,Numerical,Numerical
train5484,Categorical,Numerical
train6286,Categorical,Numerical
train4851,Numerical,Numerical
train2538,Numerical,Numerical
train7533,Numerical,Numerical
train2736,Numerical,Numerical
train5802,Categorical,Numerical
train2369,Numerical,Categorical
train4158,Numerical,Numerical
train7500,Numerical,Categorical
train3171,Numerical,Binary
train7475,Categorical,Numerical
train6855,Categorical,Numerical
train821,Binary,Numerical
train2438,Numerical,Numerical
train2279,Binary,Numerical
train5586,Numerical,Numerical
train7345,Numerical,Binary
train6867,Binary,Numerical
train7800,Numerical,Numerical
train7644,Categorical,Numerical
train4814,Numerical,Numerical
train6440,Numerical,Numerical
train2334,Numerical,Categorical
train1438,Numerical,Numerical
train7411,Numerical,Numerical
train493,Numerical,Binary
train2167,Numerical,Numerical
train3236,Numerical,Numerical
train6020,Numerical,Numerical
train3152,Numerical,Binary
train7086,Binary,Numerical
train1982,Categorical,Numerical
train5335,Numerical,Numerical
train1442,Numerical,Numerical
train33,Numerical,Numerical
train621,Binary,Numerical
train2184,Numerical,Numerical
train5569,Numerical,Numerical
train3563,Numerical,Numerical
train7431,Binary,Numerical
train6991,Numerical,Categorical
train3124,Numerical,Numerical
train4813,Categorical,Numerical
train7071,Numerical,Numerical
train5494,Numerical,Numerical
train45,Numerical,Numerical
train3562,Binary,Categorical
train873,Binary,Numerical
train6456,Numerical,Categorical
train5511,Categorical,Numerical
train885,Numerical,Numerical
train5180,Numerical,Numerical
train901,Numerical,Binary
train708,Numerical,Numerical
train1466,Numerical,Numerical
train1696,Numerical,Numerical
train3551,Numerical,Numerical
train6087,Numerical,Numerical
train2512,Categorical,Categorical
train438,Binary,Numerical
train440,Numerical,Numerical
train918,Numerical,Categorical
train5315,Numerical,Numerical
train5448,Numerical,Numerical
train1020,Numerical,Categorical
train3460,Numerical,Binary
train7109,Numerical,Numerical
train3024,Numerical,Numerical
train4126,Numerical,Numerical
train3137,Numerical,Numerical
train5332,Numerical,Categorical
train652,Categorical,Numerical
train6964,Numerical,Categorical
train2917,Numerical,Categorical
train6470,Numerical,Binary
train2143,Numerical,Numerical
train3768,Numerical,Numerical
train557,Binary,Numerical
train5956,Numerical,Numerical
train5872,Numerical,Numerical
train3621,Binary,Binary
train7200,Numerical,Numerical
train6607,Numerical,Numerical
train7571,Binary,Numerical
train136,Numerical,Numerical
train2598,Numerical,Numerical
train4543,Binary,Binary
train1336,Numerical,Numerical
train3904,Numerical,Numerical
train3320,Numerical,Numerical
train5641,Categorical,Numerical
train5455,Categorical,Categorical
train7409,Numerical,Numerical
train1079,Numerical,Numerical
train6976,Numerical,Numerical
train5502,Numerical,Numerical
train501,Numerical,Binary
train6994,Binary,Numerical
train7551,Numerical,Binary
train5932,Numerical,Numerical
train4988,Numerical,Numerical
train7543,Numerical,Categorical
train7041,Numerical,Categorical
train3758,Categorical,Categorical
train2912,Categorical,Numerical
train696,Numerical,Numerical
train3094,Categorical,Numerical
train5261,Numerical,Numerical
train5745,Numerical,Categorical
train7565,Numerical,Numerical
train7738,Numerical,Numerical
train2421,Numerical,Numerical
train3957,Binary,Binary
train6502,Numerical,Binary
train717,Numerical,Categorical
train7432,Numerical,Numerical
train4153,Numerical,Binary
train1321,Numerical,Binary
train4174,Categorical,Numerical
train4494,Numerical,Numerical
train3335,Numerical,Numerical
train6035,Numerical,Numerical
train4545,Numerical,Categorical
train3842,Numerical,Numerical
train32,Binary,Binary
train995,Numerical,Numerical
train4412,Numerical,Numerical
train5249,Numerical,Numerical
train6431,Numerical,Numerical
train6230,Categorical,Numerical
train3305,Binary,Numerical
train6129,Numerical,Numerical
train2239,Numerical,Numerical
train6415,Numerical,Binary
train5691,Numerical,Binary
train1974,Categorical,Numerical
train7526,Binary,Binary
train6367,Numerical,Numerical
train7379,Numerical,Numerical
train4497,Numerical,Numerical
train2147,Categorical,Numerical
train3246,Numerical,Numerical
train2217,Binary,Numerical
train5820,Binary,Categorical
train5588,Numerical,Numerical
train7490,Numerical,Binary
train5534,Binary,Numerical
train6236,Numerical,Numerical
train768,Numerical,Numerical
train2172,Numerical,Categorical
train4642,Numerical,Numerical
train4769,Numerical,Categorical
train5716,Categorical,Categorical
train2314,Numerical,Numerical
train5310,Numerical,Binary
train3407,Numerical,Numerical
train1481,Numerical,Numerical
train1346,Numerical,Numerical
train1098,Binary,Numerical
train3594,Categorical,Numerical
train3536,Numerical,Numerical
train5048,Categorical,Numerical
train4420,Numerical,Numerical
train4615,Numerical,Numerical
train495,Numerical,Numerical
train2588,Numerical,Categorical
train6793,Numerical,Numerical
train1077,Numerical,Numerical
train3984,Numerical,Numerical
train859,Numerical,Numerical
train2255,Numerical,Numerical
train6651,Numerical,Numerical
train1750,Categorical,Numerical
train4436,Binary,Numerical
train2805,Numerical,Categorical
train1894,Numerical,Binary
train4127,Numerical,Categorical
train1927,Numerical,Numerical
train3799,Numerical,Numerical
train1152,Numerical,Numerical
train6232,Numerical,Binary
train7683,Numerical,Numerical
train7360,Numerical,Numerical
train4105,Numerical,Numerical
train7408,Numerical,Binary
train4095,Numerical,Numerical
train2251,Numerical,Binary
train6083,Numerical,Numerical
train3282,Numerical,Numerical
train6725,Binary,Numerical
train7064,Numerical,Numerical
train3849,Numerical,Categorical
train2681,Numerical,Numerical
train2221,Binary,Numerical
train1053,Binary,Categorical
train3942,Numerical,Numerical
train4654,Numerical,Numerical
train6034,Categorical,Binary
train7744,Numerical,Numerical
train5681,Numerical,Numerical
train2750,Categorical,Numerical
train175,Numerical,Binary
train7397,Numerical,Numerical
train7576,Numerical,Numerical
train5734,Binary,Numerical
train7038,Numerical,Categorical
train6301,Numerical,Numerical
train5217,Categorical,Categorical
train2103,Categorical,Binary
train264,Categorical,Numerical
train1550,Numerical,Numerical
train3104,Numerical,Numerical
train4001,Numerical,Numerical
train6874,Numerical,Numerical
train2433,Numerical,Numerical
train7443,Numerical,Numerical
train6532,Numerical,Numerical
train5470,Numerical,Binary
train3807,Binary,Numerical
train2600,Numerical,Numerical
train6601,Numerical,Numerical
train2587,Numerical,Numerical
train1475,Numerical,Binary
train3087,Numerical,Numerical
train2858,Numerical,Numerical
train2829,Numerical,Numerical
train6333,Binary,Binary
train4319,Numerical,Numerical
train2674,Numerical,Numerical
train6686,Numerical,Numerical
train3499,Numerical,Numerical
train3348,Numerical,Numerical
train905,Numerical,Binary
train6893,Numerical,Numerical
train2185,Numerical,Numerical
train5998,Numerical,Numerical
train2865,Categorical,Binary
train174,Numerical,Numerical
train2495,Numerical,Numerical
train4425,Numerical,Numerical
train7239,Numerical,Numerical
train7604,Numerical,Binary
train736,Numerical,Numerical
train5108,Categorical,Numerical
train6897,Numerical,Categorical
train7252,Numerical,Numerical
train5419,Numerical,Numerical
train129,Categorical,Numerical
train6577,Numerical,Numerical
train5273,Numerical,Numerical
train2566,Binary,Numerical
train38,Numerical,Categorical
train6123,Numerical,Numerical
train6984,Numerical,Categorical
train3719,Numerical,Numerical
train909,Numerical,Numerical
train5772,Numerical,Numerical
train3049,Numerical,Numerical
train5786,Numerical,Binary
train1490,Binary,Numerical
train6950,Numerical,Numerical
train7400,Numerical,Binary
train1856,Binary,Categorical
train1584,Numerical,Binary
train6712,Categorical,Numerical
train4474,Numerical,Numerical
train5856,Binary,Categorical
train3186,Binary,Numerical
train6239,Numerical,Numerical
train6760,Numerical,Numerical
train5800,Numerical,Categorical
train1602,Numerical,Numerical
train4226,Categorical,Numerical
train6080,Numerical,Numerical
train1153,Categorical,Numerical
train971,Categorical,Numerical
train3622,Numerical,Numerical
train7275,Numerical,Numerical
train2489,Categorical,Numerical
train244,Numerical,Numerical
train1898,Numerical,Categorical
train4135,Numerical,Numerical
train6010,Numerical,Categorical
train219,Numerical,Numerical
train3118,Numerical,Numerical
train6318,Numerical,Numerical
train2207,Binary,Numerical
train6696,Numerical,Numerical
train634,Numerical,Numerical
train4289,Numerical,Numerical
train1736,Numerical,Categorical
train7343,Numerical,Numerical
train5236,Numerical,Categorical
train5709,Numerical,Numerical
train343,Numerical,Numerical
train533,Numerical,Numerical
train3287,Numerical,Numerical
train5776,Numerical,Numerical
train3672,Numerical,Numerical
train3026,Numerical,Numerical
train91,Numerical,Numerical
train4333,Numerical,Numerical
train4085,Binary,Categorical
train1175,Numerical,Numerical
train2327,Binary,Numerical
train819,Numerical,Categorical
train2373,Numerical,Categorical
train2573,Numerical,Binary
train1265,Binary,Categorical
train5327,Numerical,Binary
train7789,Numerical,Numerical
train7666,Numerical,Numerical
train5338,Numerical,Numerical
train3738,Categorical,Categorical
train4467,Categorical,Numerical
train5026,Numerical,Numerical
train5993,Numerical,Numerical
train2360,Numerical,Numerical
train359,Numerical,Binary
train515,Numerical,Numerical
train5554,Numerical,Numerical
train2380,Numerical,Numerical
train4732,Numerical,Numerical
train5106,Numerical,Numerical
train348,Numerical,Numerical
train2592,Numerical,Numerical
train2072,Numerical,Numerical
train6969,Numerical,Numerical
train2755,Numerical,Numerical
train1288,Numerical,Numerical
train5900,Numerical,Numerical
train128,Numerical,Numerical
train4888,Numerical,Binary
train6915,Binary,Numerical
train7584,Numerical,Categorical
train792,Numerical,Numerical
train5742,Categorical,Numerical
train6581,Numerical,Numerical
train3417,Numerical,Numerical
train5558,Numerical,Binary
train3012,Numerical,Numerical
train2350,Numerical,Numerical
train7737,Numerical,Numerical
train7285,Numerical,Numerical
train5425,Numerical,Numerical
train7095,Numerical,Binary
train5478,Numerical,Numerical
train3629,Numerical,Binary
train3712,Numerical,Binary
train3182,Numerical,Numerical
train4377,Numerical,Categorical
train2229,Numerical,Numerical
train1065,Numerical,Binary
train3065,Categorical,Categorical
train1596,Categorical,Binary
train3052,Numerical,Numerical
train4335,Numerical,Numerical
train7507,Numerical,Numerical
train5469,Numerical,Numerical
train5068,Numerical,Numerical
train227,Numerical,Numerical
train4292,Numerical,Numerical
train3918,Categorical,Binary
train259,Numerical,Numerical
train3700,Numerical,Numerical
train6026,Numerical,Numerical
train7577,Numerical,Categorical
train6687,Numerical,Numerical
train7097,Categorical,Binary
train1737,Categorical,Numerical
train1701,Numerical,Numerical
train4693,Numerical,Numerical
train1749,Numerical,Numerical
train7428,Numerical,Numerical
train5452,Categorical,Numerical
train3753,Numerical,Numerical
train556,Numerical,Binary
train3929,Numerical,Numerical
train2312,Categorical,Numerical
train6371,Numerical,Numerical
train4235,Numerical,Binary
train4994,Binary,Categorical
train3725,Numerical,Numerical
train292,Categorical,Binary
train5530,Categorical,Categorical
train314,Numerical,Numerical
train5131,Numerical,Categorical
train4311,Numerical,Numerical
train3231,Numerical,Numerical
train900,Numerical,Binary
train843,Numerical,Numerical
train403,Numerical,Numerical
train2058,Numerical,Categorical
train2718,Numerical,Binary
train4005,Numerical,Numerical
train4512,Binary,Numerical
train1850,Numerical,Numerical
train6815,Binary,Numerical
train6622,Numerical,Numerical
train7082,Numerical,Binary
train2119,Numerical,Numerical
train6362,Numerical,Categorical
train5689,Numerical,Numerical
train6249,Numerical,Categorical
train6929,Categorical,Categorical
train3641,Binary,Numerical
train747,Numerical,Numerical
train1286,Numerical,Numerical
train31,Numerical,Numerical
train2342,Numerical,Numerical
train7812,Binary,Categorical
train7707,Numerical,Numerical
train3517,Numerical,Numerical
train3194,Numerical,Numerical
train164,Binary,Numerical
train2213,Binary,Categorical
train4793,Numerical,Categorical
train856,Binary,Numerical
train5600,Categorical,Categorical
train3140,Numerical,Numerical
train260,Numerical,Numerical
train5941,Numerical,Numerical
train7676,Numerical,Binary
train4225,Numerical,Binary
train5237,Binary,Numerical
train2612,Numerical,Binary
train5150,Numerical,Numerical
train1693,Binary,Numerical
train75,Numerical,Categorical
train204,Numerical,Numerical
train613,Numerical,Binary
train7716,Numerical,Numerical
train5230,Categorical,Numerical
train5963,Categorical,Binary
train1709,Numerical,Numerical
train6361,Numerical,Numerical
train4295,Numerical,Numerical
train7504,Numerical,Numerical
train7781,Categorical,Categorical
train1114,Numerical,Numerical
train6485,Numerical,Numerical
train4773,Numerical,Numerical
train7747,Numerical,Binary
train3447,Binary,Binary
train3046,Binary,Numerical
train5041,Numerical,Numerical
train3037,Numerical,Categorical
train529,Binary,Numerical
train6852,Numerical,Numerical
train6405,Numerical,Numerical
train1861,Numerical,Numerical
train6047,Numerical,Numerical
train1690,Binary,Binary
train4958,Numerical,Categorical
train3372,Binary,Binary
train7044,Numerical,Numerical
train4281,Binary,Binary
train4617,Numerical,Numerical
train6389,Numerical,Numerical
train3592,Numerical,Categorical
train107,Numerical,Numerical
train1551,Numerical,Numerical
train5461,Binary,Numerical
train4172,Numerical,Numerical
train2797,Numerical,Binary
train3816,Numerical,Numerical
train6452,Categorical,Numerical
train6892,Numerical,Categorical
train7205,Numerical,Numerical
train6280,Numerical,Numerical
train4496,Categorical,Categorical
train1057,Numerical,Categorical
train5102,Numerical,Numerical
train5746,Numerical,Binary
train5385,Numerical,Numerical
train5325,Numerical,Numerical
train1293,Binary,Numerical
train7624,Numerical,Numerical
train3775,Numerical,Categorical
train3662,Numerical,Numerical
train6444,Binary,Numerical
train7452,Numerical,Numerical
train6749,Numerical,Numerical
train2921,Numerical,Numerical
train1942,Numerical,Numerical
train6961,Numerical,Binary
train5144,Numerical,Binary
train4124,Numerical,Numerical
train5431,Numerical,Binary
train3436,Numerical,Numerical
train751,Numerical,Binary
train1074,Numerical,Numerical
train4495,Categorical,Binary
train1159,Numerical,Numerical
train1187,Numerical,Categorical
train6833,Numerical,Numerical
train7640,Numerical,Numerical
train7208,Binary,Numerical
train1282,Numerical,Categorical
train5103,Numerical,Numerical
train5318,Numerical,Numerical
train6938,Binary,Numerical
train6467,Numerical,Numerical
train3283,Numerical,Categorical
train6482,Numerical,Numerical
train6352,Numerical,Numerical
train861,Numerical,Numerical
train299,Numerical,Numerical
train963,Numerical,Categorical
train7,Binary,Numerical
train6754,Numerical,Numerical
train4109,Numerical,Numerical
train5356,Categorical,Binary
train2210,Binary,Numerical
train7626,Numerical,Numerical
train6941,Numerical,Numerical
train6519,Binary,Numerical
train3868,Numerical,Categorical
train7105,Numerical,Numerical
train63,Categorical,Binary
train5119,Numerical,Categorical
train2266,Categorical,Numerical
train6163,Binary,Numerical
train6279,Numerical,Numerical
train2422,Categorical,Binary
train4670,Numerical,Numerical
train4937,Numerical,Numerical
train4019,Numerical,Numerical
train7539,Numerical,Numerical
train6643,Numerical,Binary
train2260,Numerical,Numerical
train3884,Numerical,Numerical
train1434,Categorical,Categorical
train6669,Numerical,Numerical
train6716,Numerical,Numerical
train2336,Categorical,Numerical
train3634,Numerical,Numerical
train1422,Numerical,Numerical
train4712,Numerical,Numerical
train1991,Numerical,Numerical
train7527,Numerical,Numerical
train3999,Numerical,Numerical
train4678,Numerical,Numerical
train236,Numerical,Numerical
train5086,Numerical,Numerical
train143,Numerical,Categorical
train3411,Numerical,Numerical
train2777,Numerical,Binary
train4961,Binary,Binary
train3136,Numerical,Numerical
train6911,Numerical,Numerical
train1806,Numerical,Numerical
train3926,Numerical,Numerical
train7170,Categorical,Numerical
train6727,Categorical,Categorical
train3790,Binary,Categorical
train6201,Numerical,Numerical
train2140,Numerical,Categorical
train7782,Numerical,Categorical
train3392,Numerical,Numerical
train1859,Numerical,Numerical
train2789,Numerical,Numerical
train7150,Categorical,Binary
train7700,Numerical,Numerical
train1628,Numerical,Numerical
train1040,Numerical,Numerical
train2019,Numerical,Numerical
train619,Numerical,Numerical
train251,Numerical,Numerical
train6432,Numerical,Numerical
train189,Numerical,Numerical
train5056,Categorical,Numerical
train5562,Binary,Categorical
train1743,Numerical,Categorical
train4156,Numerical,Numerical
train1037,Numerical,Numerical
train3160,Categorical,Numerical
train7774,Numerical,Numerical
train4130,Numerical,Numerical
train6409,Numerical,Numerical
train543,Numerical,Numerical
train1164,Numerical,Numerical
train4725,Categorical,Numerical
train5445,Categorical,Numerical
train1168,Numerical,Numerical
train7369,Numerical,Categorical
train152,Numerical,Binary
train1707,Numerical,Categorical
train5677,Numerical,Numerical
train5813,Numerical,Categorical
train2284,Numerical,Numerical
train1026,Categorical,Numerical
train5070,Categorical,Categorical
train3558,Binary,Numerical
train6016,Numerical,Numerical
train958,Binary,Numerical
train22,Categorical,Numerical
train2704,Numerical,Categorical
train7493,Numerical,Numerical
train6385,Numerical,Numerical
train291,Numerical,Numerical
train3207,Numerical,Numerical
train4760,Categorical,Binary
train5100,Numerical,Numerical
train3684,Numerical,Categorical
train1829,Binary,Categorical
train2839,Numerical,Numerical
train2655,Binary,Categorical
train5185,Categorical,Numerical
train6847,Numerical,Numerical
train2282,Numerical,Numerical
train1228,Numerical,Numerical
train2486,Numerical,Numerical
train3022,Numerical,Binary
train1504,Numerical,Numerical
train6198,Numerical,Numerical
train2936,Numerical,Numerical
train6753,Numerical,Numerical
train434,Numerical,Numerical
train463,Numerical,Numerical
train4544,Numerical,Numerical
train1570,Binary,Binary
train313,Numerical,Binary
train171,Numerical,Numerical
train7128,Categorical,Numerical
train153,Numerical,Numerical
train1052,Numerical,Numerical
train5094,Numerical,Categorical
train3754,Numerical,Numerical
train2480,Numerical,Numerical
train2122,Numerical,Numerical
train4675,Numerical,Numerical
train1811,Numerical,Binary
train7674,Numerical,Numerical
train5054,Numerical,Numerical
train3073,Numerical,Numerical
train2391,Numerical,Numerical
train6700,Numerical,Numerical
train5062,Numerical,Numerical
train7413,Numerical,Numerical
train413,Numerical,Binary
train2678,Numerical,Categorical
train5475,Numerical,Numerical
train5729,Numerical,Numerical
train4905,Binary,Numerical
train4215,Numerical,Numerical
train1808,Numerical,Numerical
train5915,Numerical,Numerical
train2191,Numerical,Numerical
train7368,Categorical,Numerical
train6654,Numerical,Numerical
train3453,Numerical,Numerical
train4614,Numerical,Numerical
train4558,Numerical,Numerical
train1537,Binary,Numerical
train89,Numerical,Binary
train3183,Categorical,Numerical
train2506,Numerical,Numerical
train3679,Numerical,Numerical
train5828,Numerical,Numerical
train7158,Numerical,Numerical
train6297,Categorical,Numerical
train4398,Categorical,Numerical
train4133,Numerical,Categorical
train2472,Binary,Numerical
train5316,Numerical,Numerical
